WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,SASIncidents,Average20182019,PercentVariation
20220130,S08000031,"",5 - 14,"",All,d,42,57.5,-27
20220130,S08000031,"",15 - 44,"",All,d,591,585,1
20220130,S08000031,"",45 - 64,"",All,d,564,670.5,-15.9
20220130,S08000031,"",65 - 74,"",All,d,382,392,-2.6
20220130,S08000031,"",75 - 84,"",All,d,394,475.5,-17.1
20220130,S08000031,"",85 and over,"",All,d,275,352,-21.9
20220130,S08000031,"",All ages,d,All,d,2473,2796,-11.6
20220130,S08000031,"",All ages,d,Female,"",1198,1326.5,-9.7
20220130,S08000031,"",All ages,d,Male,"",1078,1205.5,-10.6
20220130,S08000032,"",Under 5,"",All,d,48,62.5,-23.2
20220130,S08000032,"",5 - 14,"",All,d,21,28.5,-26.3
20220130,S08000032,"",15 - 44,"",All,d,248,302,-17.9
20220130,S08000032,"",45 - 64,"",All,d,311,353.5,-12
20220130,S08000032,"",65 - 74,"",All,d,203,260.5,-22.1
20220130,S08000032,"",75 - 84,"",All,d,230,279.5,-17.7
20220130,S08000032,"",85 and over,"",All,d,140,181,-22.7
20220130,S08000032,"",All ages,d,All,d,1235,1527,-19.1
20220130,S08000032,"",All ages,d,Female,"",623,728,-14.4
20220130,S08000032,"",All ages,d,Male,"",555,700.5,-20.8
20220130,S92000003,d,Under 5,"",All,d,403,431,-6.5
20220130,S92000003,d,5 - 14,"",All,d,203,234.5,-13.4
20220130,S92000003,d,15 - 44,"",All,d,2372,2506,-5.3
20220130,S92000003,d,45 - 64,"",All,d,2427,2674.5,-9.3
20220130,S92000003,d,65 - 74,"",All,d,1707,1849,-7.7
20220130,S92000003,d,75 - 84,"",All,d,2040,2265,-9.9
20220130,S92000003,d,85 and over,"",All,d,1502,1722.5,-12.8
20220130,S92000003,d,All ages,d,All,d,11094,12282.5,-9.7
20220130,S92000003,d,All ages,d,Female,"",5352,5832.5,-8.2
20220130,S92000003,d,All ages,d,Male,"",5014,5447.5,-8
20220206,S08000015,"",Under 5,"",All,d,24,37.5,-36
20220206,S08000015,"",5 - 14,"",All,d,13,24,-45.8
20220206,S08000015,"",15 - 44,"",All,d,186,201,-7.5
20220206,S08000015,"",45 - 64,"",All,d,159,229,-30.6
20220206,S08000015,"",65 - 74,"",All,d,116,178,-34.8
20220206,S08000015,"",75 - 84,"",All,d,144,220,-34.5
20220206,S08000015,"",85 and over,"",All,d,122,161,-24.2
20220206,S08000015,"",All ages,d,All,d,790,1092.5,-27.7
20220206,S08000015,"",All ages,d,Female,"",401,522.5,-23.3
20220206,S08000015,"",All ages,d,Male,"",346,496.5,-30.3
20220206,S08000016,"",Under 5,"",All,d,8,7.5,6.7
20220206,S08000016,"",15 - 44,"",All,d,39,47.5,-17.9
20220206,S08000016,"",45 - 64,"",All,d,54,63,-14.3
20220206,S08000016,"",65 - 74,"",All,d,57,49,16.3
20220206,S08000016,"",75 - 84,"",All,d,40,60.5,-33.9
20220206,S08000016,"",85 and over,"",All,d,45,48.5,-7.2
20220206,S08000016,"",All ages,d,All,d,251,289.5,-13.3
20220206,S08000016,"",All ages,d,Female,"",124,137,-9.5
20220206,S08000016,"",All ages,d,Male,"",118,133,-11.3
20220206,S08000017,"",Under 5,"",All,d,11,7.5,46.7
20220206,S08000017,"",5 - 14,"",All,d,10,6.5,53.8
20220206,S08000017,"",15 - 44,"",All,d,65,54,20.4
20220206,S08000017,"",45 - 64,"",All,d,66,71,-7
20220206,S08000017,"",65 - 74,"",All,d,83,73.5,12.9
20220206,S08000017,"",75 - 84,"",All,d,81,87.5,-7.4
20220206,S08000017,"",85 and over,"",All,d,72,63.5,13.4
20220206,S08000017,"",All ages,d,All,d,398,377.5,5.4
20220206,S08000017,"",All ages,d,Female,"",187,187.5,-0.3
20220206,S08000017,"",All ages,d,Male,"",195,166.5,17.1
20220206,S08000019,"",Under 5,"",All,d,16,22.5,-28.9
20220206,S08000019,"",5 - 14,"",All,d,7,13,-46.2
20220206,S08000019,"",15 - 44,"",All,d,160,135,18.5
20220206,S08000019,"",45 - 64,"",All,d,134,156.5,-14.4
20220206,S08000019,"",65 - 74,"",All,d,95,86.5,9.8
20220206,S08000019,"",75 - 84,"",All,d,110,131.5,-16.3
20220206,S08000019,"",85 and over,"",All,d,70,82,-14.6
20220206,S08000019,"",All ages,d,All,d,617,651,-5.2
20220206,S08000019,"",All ages,d,Female,"",298,298.5,-0.2
20220206,S08000019,"",All ages,d,Male,"",290,307,-5.5
20220206,S08000020,"",Under 5,"",All,d,47,41,14.6
20220206,S08000020,"",5 - 14,"",All,d,23,33,-30.3
20220206,S08000020,"",15 - 44,"",All,d,225,230.5,-2.4
20220206,S08000020,"",45 - 64,"",All,d,242,238.5,1.5
20220206,S08000020,"",65 - 74,"",All,d,145,166,-12.7
20220206,S08000020,"",75 - 84,"",All,d,226,249.5,-9.4
20220206,S08000020,"",85 and over,"",All,d,201,177.5,13.2
20220206,S08000020,"",All ages,d,All,d,1144,1191.5,-4
20220206,S08000020,"",All ages,d,Female,"",592,570.5,3.8
20220206,S08000020,"",All ages,d,Male,"",486,520.5,-6.6
20220206,S08000022,"",Under 5,"",All,d,27,26,3.8
20220206,S08000022,"",5 - 14,"",All,d,10,15.5,-35.5
20220206,S08000022,"",15 - 44,"",All,d,164,144,13.9
20220206,S08000022,"",45 - 64,"",All,d,167,168,-0.6
20220206,S08000022,"",65 - 74,"",All,d,134,125,7.2
20220206,S08000022,"",75 - 84,"",All,d,158,175,-9.7
20220206,S08000022,"",85 and over,"",All,d,123,143,-14
20220206,S08000022,"",All ages,d,All,d,817,847,-3.5
20220206,S08000022,"",All ages,d,Female,"",379,398,-4.8
20220206,S08000022,"",All ages,d,Male,"",375,364,3
20220206,S08000024,"",Under 5,"",All,d,59,78,-24.4
20220206,S08000024,"",5 - 14,"",All,d,33,46,-28.3
20220206,S08000024,"",15 - 44,"",All,d,415,445.5,-6.8
20220206,S08000024,"",45 - 64,"",All,d,363,384.5,-5.6
20220206,S08000024,"",65 - 74,"",All,d,204,212,-3.8
20220206,S08000024,"",75 - 84,"",All,d,266,263,1.1
20220206,S08000024,"",85 and over,"",All,d,202,202,0
20220206,S08000024,"",All ages,d,All,d,1600,1732.5,-7.6
20220206,S08000024,"",All ages,d,Female,"",801,817,-2
20220206,S08000024,"",All ages,d,Male,"",686,738,-7
20220206,S08000025,"",15 - 44,"",All,d,5,9,-44.4
20220206,S08000025,"",45 - 64,"",All,d,13,5.5,136.4
20220206,S08000025,"",75 - 84,"",All,d,8,12,-33.3
20220206,S08000025,"",85 and over,"",All,d,9,9,0
20220206,S08000025,"",All ages,d,All,d,41,44,-6.8
20220206,S08000025,"",All ages,d,Female,"",18,17,5.9
20220206,S08000025,"",All ages,d,Male,"",20,22,-9.1
20220206,S08000026,"",15 - 44,"",All,d,11,5.5,100
20220206,S08000026,"",65 - 74,"",All,d,7,8,-12.5
20220206,S08000026,"",75 - 84,"",All,d,5,8,-37.5
20220206,S08000026,"",85 and over,"",All,d,13,5.5,136.4
20220206,S08000026,"",All ages,d,All,d,41,44,-6.8
20220206,S08000026,"",All ages,d,Female,"",23,18,27.8
20220206,S08000026,"",All ages,d,Male,"",15,21,-28.6
20220206,S08000028,"",45 - 64,"",All,d,18,19.5,-7.7
20220206,S08000028,"",65 - 74,"",All,d,13,14,-7.1
20220206,S08000028,"",75 - 84,"",All,d,26,22,18.2
20220206,S08000028,"",85 and over,"",All,d,17,18,-5.6
20220206,S08000028,"",All ages,d,All,d,84,92,-8.7
20220206,S08000028,"",All ages,d,Female,"",36,45,-20
20220206,S08000028,"",All ages,d,Male,"",36,39,-7.7
20220206,S08000029,"",Under 5,"",All,d,35,33,6.1
20220206,S08000029,"",5 - 14,"",All,d,26,16,62.5
20220206,S08000029,"",15 - 44,"",All,d,175,200.5,-12.7
20220206,S08000029,"",45 - 64,"",All,d,171,190,-10
20220206,S08000029,"",65 - 74,"",All,d,123,130,-5.4
20220206,S08000029,"",75 - 84,"",All,d,138,167,-17.4
20220206,S08000029,"",85 and over,"",All,d,116,127,-8.7
20220206,S08000029,"",All ages,d,All,d,810,896,-9.6
20220206,S08000029,"",All ages,d,Female,"",411,413,-0.5
20220206,S08000029,"",All ages,d,Male,"",356,424,-16
20220206,S08000030,"",Under 5,"",All,d,27,29,-6.9
20220206,S08000030,"",5 - 14,"",All,d,17,11,54.5
20220206,S08000030,"",15 - 44,"",All,d,210,188.5,11.4
20220206,S08000030,"",45 - 64,"",All,d,173,196,-11.7
20220206,S08000030,"",65 - 74,"",All,d,123,134,-8.2
20220206,S08000030,"",75 - 84,"",All,d,159,184,-13.6
20220206,S08000030,"",85 and over,"",All,d,160,153,4.6
20220206,S08000030,"",All ages,d,All,d,892,926.5,-3.7
20220206,S08000030,"",All ages,d,Female,"",455,435,4.6
20220206,S08000030,"",All ages,d,Male,"",400,436,-8.3
20220206,S08000031,"",Under 5,"",All,d,69,83,-16.9
20220206,S08000031,"",5 - 14,"",All,d,39,63,-38.1
20220206,S08000031,"",15 - 44,"",All,d,573,642,-10.7
20220206,S08000031,"",45 - 64,"",All,d,565,672.5,-16
20220206,S08000031,"",65 - 74,"",All,d,335,389.5,-14
20220206,S08000031,"",75 - 84,"",All,d,334,508.5,-34.3
20220206,S08000031,"",85 and over,"",All,d,286,360.5,-20.7
20220206,S08000031,"",All ages,d,All,d,2314,2877.5,-19.6
20220206,S08000031,"",All ages,d,Female,"",1097,1340.5,-18.2
20220206,S08000031,"",All ages,d,Male,"",1043,1275.5,-18.2
20220206,S08000032,"",Under 5,"",All,d,59,51,15.7
20220206,S08000032,"",5 - 14,"",All,d,24,33.5,-28.4
20220206,S08000032,"",15 - 44,"",All,d,261,315,-17.1
20220206,S08000032,"",45 - 64,"",All,d,304,331.5,-8.3
20220206,S08000032,"",65 - 74,"",All,d,204,246,-17.1
20220206,S08000032,"",75 - 84,"",All,d,233,274.5,-15.1
20220206,S08000032,"",85 and over,"",All,d,182,188,-3.2
20220206,S08000032,"",All ages,d,All,d,1304,1499.5,-13
20220206,S08000032,"",All ages,d,Female,"",649,720.5,-9.9
20220206,S08000032,"",All ages,d,Male,"",590,684.5,-13.8
20220206,S92000003,d,Under 5,"",All,d,386,422.5,-8.6
20220206,S92000003,d,5 - 14,"",All,d,207,271,-23.6
20220206,S92000003,d,15 - 44,"",All,d,2499,2634,-5.1
20220206,S92000003,d,45 - 64,"",All,d,2436,2744,-11.2
20220206,S92000003,d,65 - 74,"",All,d,1645,1816.5,-9.4
20220206,S92000003,d,75 - 84,"",All,d,1929,2366,-18.5
20220206,S92000003,d,85 and over,"",All,d,1620,1740,-6.9
20220206,S92000003,d,All ages,d,All,d,11124,12588,-11.6
20220206,S92000003,d,All ages,d,Female,"",5477,5932,-7.7
20220206,S92000003,d,All ages,d,Male,"",4966,5637.5,-11.9
20220213,S08000015,"",Under 5,"",All,d,41,26.5,54.7
20220213,S08000015,"",5 - 14,"",All,d,15,20,-25
20220213,S08000015,"",15 - 44,"",All,d,160,203,-21.2
20220213,S08000015,"",45 - 64,"",All,d,173,207,-16.4
20220213,S08000015,"",65 - 74,"",All,d,154,149,3.4
20220213,S08000015,"",75 - 84,"",All,d,173,202,-14.4
20220213,S08000015,"",85 and over,"",All,d,117,153.5,-23.8
20220213,S08000015,"",All ages,d,All,d,863,998.5,-13.6
20220213,S08000015,"",All ages,d,Female,"",397,497,-20.1
20220213,S08000015,"",All ages,d,Male,"",407,435.5,-6.5
20220213,S08000016,"",Under 5,"",All,d,7,7,0
20220213,S08000016,"",15 - 44,"",All,d,43,48.5,-11.3
20220213,S08000016,"",45 - 64,"",All,d,61,61.5,-0.8
20220213,S08000016,"",65 - 74,"",All,d,47,54.5,-13.8
20220213,S08000016,"",75 - 84,"",All,d,56,62.5,-10.4
20220213,S08000016,"",85 and over,"",All,d,64,61,4.9
20220213,S08000016,"",All ages,d,All,d,286,310,-7.7
20220213,S08000016,"",All ages,d,Female,"",152,156.5,-2.9
20220213,S08000016,"",All ages,d,Male,"",120,137,-12.4
20220213,S08000017,"",Under 5,"",All,d,8,10,-20
20220213,S08000017,"",5 - 14,"",All,d,6,9,-33.3
20220213,S08000017,"",15 - 44,"",All,d,55,49.5,11.1
20220213,S08000017,"",45 - 64,"",All,d,81,79.5,1.9
20220213,S08000017,"",65 - 74,"",All,d,68,63.5,7.1
20220213,S08000017,"",75 - 84,"",All,d,78,77.5,0.6
20220213,S08000017,"",85 and over,"",All,d,72,57,26.3
20220213,S08000017,"",All ages,d,All,d,374,360,3.9
20220213,S08000017,"",All ages,d,Female,"",168,171.5,-2
20220213,S08000017,"",All ages,d,Male,"",187,164.5,13.7
20220213,S08000019,"",Under 5,"",All,d,17,28,-39.3
20220213,S08000019,"",5 - 14,"",All,d,14,12.5,12
20220213,S08000019,"",15 - 44,"",All,d,136,140.5,-3.2
20220213,S08000019,"",45 - 64,"",All,d,141,150.5,-6.3
20220213,S08000019,"",65 - 74,"",All,d,88,93.5,-5.9
20220213,S08000019,"",75 - 84,"",All,d,106,117.5,-9.8
20220213,S08000019,"",85 and over,"",All,d,70,69.5,0.7
20220213,S08000019,"",All ages,d,All,d,589,647,-9
20220213,S08000019,"",All ages,d,Female,"",282,286.5,-1.6
20220213,S08000019,"",All ages,d,Male,"",282,302.5,-6.8
20220213,S08000020,"",Under 5,"",All,d,45,40,12.5
20220213,S08000020,"",5 - 14,"",All,d,16,21.5,-25.6
20220213,S08000020,"",15 - 44,"",All,d,253,239,5.9
20220213,S08000020,"",45 - 64,"",All,d,215,262,-17.9
20220213,S08000020,"",65 - 74,"",All,d,160,181.5,-11.8
20220213,S08000020,"",75 - 84,"",All,d,207,224,-7.6
20220213,S08000020,"",85 and over,"",All,d,163,179.5,-9.2
20220213,S08000020,"",All ages,d,All,d,1089,1199.5,-9.2
20220213,S08000020,"",All ages,d,Female,"",545,554.5,-1.7
20220213,S08000020,"",All ages,d,Male,"",482,542.5,-11.2
20220213,S08000022,"",Under 5,"",All,d,31,30,3.3
20220213,S08000022,"",5 - 14,"",All,d,13,18,-27.8
20220213,S08000022,"",15 - 44,"",All,d,137,133.5,2.6
20220213,S08000022,"",45 - 64,"",All,d,167,166.5,0.3
20220213,S08000022,"",65 - 74,"",All,d,118,134,-11.9
20220213,S08000022,"",75 - 84,"",All,d,139,157.5,-11.7
20220213,S08000022,"",85 and over,"",All,d,134,136.5,-1.8
20220213,S08000022,"",All ages,d,All,d,777,823,-5.6
20220213,S08000022,"",All ages,d,Female,"",353,384.5,-8.2
20220213,S08000022,"",All ages,d,Male,"",368,362.5,1.5
20220213,S08000024,"",Under 5,"",All,d,49,71.5,-31.5
20220213,S08000024,"",5 - 14,"",All,d,23,41,-43.9
20220213,S08000024,"",15 - 44,"",All,d,353,437.5,-19.3
20220213,S08000024,"",45 - 64,"",All,d,358,417,-14.1
20220213,S08000024,"",65 - 74,"",All,d,207,230,-10
20220213,S08000024,"",75 - 84,"",All,d,254,292,-13
20220213,S08000024,"",85 and over,"",All,d,196,219.5,-10.7
20220213,S08000024,"",All ages,d,All,d,1511,1801,-16.1
20220213,S08000024,"",All ages,d,Female,"",701,850.5,-17.6
20220213,S08000024,"",All ages,d,Male,"",694,788.5,-12
20220213,S08000025,"",65 - 74,"",All,d,11,5,120
20220213,S08000025,"",75 - 84,"",All,d,8,12.5,-36
20220213,S08000025,"",85 and over,"",All,d,14,8.5,64.7
20220213,S08000025,"",All ages,d,All,d,42,44.5,-5.6
20220213,S08000025,"",All ages,d,Female,"",13,22,-40.9
20220213,S08000025,"",All ages,d,Male,"",26,19,36.8
20220213,S08000026,"",15 - 44,"",All,d,6,6.5,-7.7
20220213,S08000026,"",45 - 64,"",All,d,16,9,77.8
20220213,S08000026,"",65 - 74,"",All,d,13,4,225
20220213,S08000026,"",75 - 84,"",All,d,5,7,-28.6
20220213,S08000026,"",85 and over,"",All,d,9,7,28.6
20220213,S08000026,"",All ages,d,All,d,50,41,22
20220213,S08000026,"",All ages,d,Female,"",23,14.5,58.6
20220213,S08000026,"",All ages,d,Male,"",24,18.5,29.7
20220213,S08000028,"",5 - 14,"",All,d,6,0,8000
20220213,S08000028,"",15 - 44,"",All,d,10,7,42.9
20220213,S08000028,"",45 - 64,"",All,d,20,14.5,37.9
20220213,S08000028,"",65 - 74,"",All,d,19,14.5,31
20220213,S08000028,"",75 - 84,"",All,d,26,21,23.8
20220213,S08000028,"",85 and over,"",All,d,10,15,-33.3
20220213,S08000028,"",All ages,d,All,d,96,75.5,27.2
20220213,S08000028,"",All ages,d,Female,"",41,36.5,12.3
20220213,S08000028,"",All ages,d,Male,"",47,32,46.9
20220213,S08000029,"",Under 5,"",All,d,20,30,-33.3
20220213,S08000029,"",5 - 14,"",All,d,17,15.5,9.7
20220213,S08000029,"",15 - 44,"",All,d,155,183.5,-15.5
20220213,S08000029,"",45 - 64,"",All,d,197,179,10.1
20220213,S08000029,"",65 - 74,"",All,d,108,141,-23.4
20220213,S08000029,"",75 - 84,"",All,d,141,160,-11.9
20220213,S08000029,"",85 and over,"",All,d,122,114,7
20220213,S08000029,"",All ages,d,All,d,780,855.5,-8.8
20220213,S08000029,"",All ages,d,Female,"",397,428,-7.2
20220213,S08000029,"",All ages,d,Male,"",350,371.5,-5.8
20220213,S08000030,"",Under 5,"",All,d,33,29,13.8
20220213,S08000030,"",5 - 14,"",All,d,13,19.5,-33.3
20220213,S08000030,"",15 - 44,"",All,d,187,191.5,-2.3
20220213,S08000030,"",45 - 64,"",All,d,200,182.5,9.6
20220213,S08000030,"",65 - 74,"",All,d,140,156.5,-10.5
20220213,S08000030,"",75 - 84,"",All,d,165,198,-16.7
20220213,S08000030,"",85 and over,"",All,d,130,140.5,-7.5
20220213,S08000030,"",All ages,d,All,d,889,950.5,-6.5
20220213,S08000030,"",All ages,d,Female,"",480,459,4.6
20220213,S08000030,"",All ages,d,Male,"",373,431,-13.5
20220213,S08000031,"",Under 5,"",All,d,85,86.5,-1.7
20220213,S08000031,"",5 - 14,"",All,d,48,53,-9.4
20220213,S08000031,"",15 - 44,"",All,d,619,596,3.9
20220213,S08000031,"",45 - 64,"",All,d,573,678.5,-15.5
20220213,S08000031,"",65 - 74,"",All,d,368,424,-13.2
20220213,S08000031,"",75 - 84,"",All,d,369,503,-26.6
20220213,S08000031,"",85 and over,"",All,d,298,338,-11.8
20220213,S08000031,"",All ages,d,All,d,2467,2841.5,-13.2
20220213,S08000031,"",All ages,d,Female,"",1176,1351.5,-13
20220213,S08000031,"",All ages,d,Male,"",1122,1234,-9.1
20220213,S08000032,"",Under 5,"",All,d,54,54,0
20220213,S08000032,"",5 - 14,"",All,d,22,33,-33.3
20220213,S08000032,"",15 - 44,"",All,d,237,317.5,-25.4
20220213,S08000032,"",45 - 64,"",All,d,316,362,-12.7
20220213,S08000032,"",65 - 74,"",All,d,221,224,-1.3
20220213,S08000032,"",75 - 84,"",All,d,247,292,-15.4
20220213,S08000032,"",85 and over,"",All,d,133,181,-26.5
20220213,S08000032,"",All ages,d,All,d,1273,1524.5,-16.5
20220213,S08000032,"",All ages,d,Female,"",627,749,-16.3
20220213,S08000032,"",All ages,d,Male,"",576,678.5,-15.1
20220213,S92000003,d,Under 5,"",All,d,395,419.5,-5.8
20220213,S92000003,d,5 - 14,"",All,d,196,250.5,-21.8
20220213,S92000003,d,15 - 44,"",All,d,2360,2568.5,-8.1
20220213,S92000003,d,45 - 64,"",All,d,2524,2786.5,-9.4
20220213,S92000003,d,65 - 74,"",All,d,1724,1878.5,-8.2
20220213,S92000003,d,75 - 84,"",All,d,1976,2328,-15.1
20220213,S92000003,d,85 and over,"",All,d,1532,1682,-8.9
20220213,S92000003,d,All ages,d,All,d,11102,12502.5,-11.2
20220213,S92000003,d,All ages,d,Female,"",5360,5973,-10.3
20220213,S92000003,d,All ages,d,Male,"",5067,5528.5,-8.3
20220220,S08000015,"",Under 5,"",All,d,32,31.5,1.6
20220220,S08000015,"",5 - 14,"",All,d,12,12.5,-4
20220220,S08000015,"",15 - 44,"",All,d,139,210,-33.8
20220220,S08000015,"",45 - 64,"",All,d,170,210,-19
20220220,S08000015,"",65 - 74,"",All,d,143,148,-3.4
20220220,S08000015,"",75 - 84,"",All,d,184,209.5,-12.2
20220220,S08000015,"",85 and over,"",All,d,133,148,-10.1
20220220,S08000015,"",All ages,d,All,d,837,1011.5,-17.3
20220220,S08000015,"",All ages,d,Female,"",411,487.5,-15.7
20220220,S08000015,"",All ages,d,Male,"",382,452,-15.5
20220220,S08000016,"",Under 5,"",All,d,15,6.5,130.8
20220220,S08000016,"",15 - 44,"",All,d,48,43,11.6
20220220,S08000016,"",45 - 64,"",All,d,70,59.5,17.6
20220220,S08000016,"",65 - 74,"",All,d,43,49.5,-13.1
20220220,S08000016,"",75 - 84,"",All,d,59,65.5,-9.9
20220220,S08000016,"",85 and over,"",All,d,55,48,14.6
20220220,S08000016,"",All ages,d,All,d,297,282.5,5.1
20220220,S08000016,"",All ages,d,Female,"",152,142.5,6.7
20220220,S08000016,"",All ages,d,Male,"",135,124.5,8.4
20220220,S08000017,"",Under 5,"",All,d,11,10.5,4.8
20220220,S08000017,"",15 - 44,"",All,d,47,63.5,-26
20220220,S08000017,"",45 - 64,"",All,d,74,78,-5.1
20220220,S08000017,"",65 - 74,"",All,d,72,53,35.8
20220220,S08000017,"",75 - 84,"",All,d,89,94,-5.3
20220220,S08000017,"",85 and over,"",All,d,91,74,23
20220220,S08000017,"",All ages,d,All,d,392,392.5,-0.1
20220220,S08000017,"",All ages,d,Female,"",210,200,5
20220220,S08000017,"",All ages,d,Male,"",168,167,0.6
20220220,S08000019,"",Under 5,"",All,d,26,16.5,57.6
20220220,S08000019,"",5 - 14,"",All,d,12,13.5,-11.1
20220220,S08000019,"",15 - 44,"",All,d,147,141,4.3
20220220,S08000019,"",45 - 64,"",All,d,134,151,-11.3
20220220,S08000019,"",65 - 74,"",All,d,94,101.5,-7.4
20220220,S08000019,"",75 - 84,"",All,d,118,122.5,-3.7
20220220,S08000019,"",85 and over,"",All,d,88,73.5,19.7
20220220,S08000019,"",All ages,d,All,d,640,645,-0.8
20220220,S08000019,"",All ages,d,Female,"",303,309,-1.9
20220220,S08000019,"",All ages,d,Male,"",307,287.5,6.8
20220220,S08000020,"",Under 5,"",All,d,59,36.5,61.6
20220220,S08000020,"",5 - 14,"",All,d,21,18.5,13.5
20220220,S08000020,"",15 - 44,"",All,d,244,260,-6.2
20220220,S08000020,"",45 - 64,"",All,d,225,263,-14.4
20220220,S08000020,"",65 - 74,"",All,d,158,159.5,-0.9
20220220,S08000020,"",75 - 84,"",All,d,202,244.5,-17.4
20220220,S08000020,"",85 and over,"",All,d,153,168,-8.9
20220220,S08000020,"",All ages,d,All,d,1104,1206,-8.5
20220220,S08000020,"",All ages,d,Female,"",489,551.5,-11.3
20220220,S08000020,"",All ages,d,Male,"",526,554.5,-5.1
20220220,S08000022,"",Under 5,"",All,d,32,28.5,12.3
20220220,S08000022,"",5 - 14,"",All,d,15,15.5,-3.2
20220220,S08000022,"",15 - 44,"",All,d,156,137.5,13.5
20220220,S08000022,"",45 - 64,"",All,d,170,156.5,8.6
20220220,S08000022,"",65 - 74,"",All,d,131,143.5,-8.7
20220220,S08000022,"",75 - 84,"",All,d,138,156.5,-11.8
20220220,S08000022,"",85 and over,"",All,d,117,130,-10
20220220,S08000022,"",All ages,d,All,d,796,815,-2.3
20220220,S08000022,"",All ages,d,Female,"",371,369.5,0.4
20220220,S08000022,"",All ages,d,Male,"",346,358,-3.4
20220220,S08000024,"",Under 5,"",All,d,43,57,-24.6
20220220,S08000024,"",5 - 14,"",All,d,22,37.5,-41.3
20220220,S08000024,"",15 - 44,"",All,d,363,429,-15.4
20220220,S08000024,"",45 - 64,"",All,d,334,371.5,-10.1
20220220,S08000024,"",65 - 74,"",All,d,234,260,-10
20220220,S08000024,"",75 - 84,"",All,d,243,285.5,-14.9
20220220,S08000024,"",85 and over,"",All,d,219,209,4.8
20220220,S08000024,"",All ages,d,All,d,1533,1759,-12.8
20220220,S08000024,"",All ages,d,Female,"",736,820,-10.2
20220220,S08000024,"",All ages,d,Male,"",659,755.5,-12.8
20220220,S08000025,"",15 - 44,"",All,d,7,4.5,55.6
20220220,S08000025,"",65 - 74,"",All,d,5,11.5,-56.5
20220220,S08000025,"",75 - 84,"",All,d,13,8.5,52.9
20220220,S08000025,"",All ages,d,All,d,40,39.5,1.3
20220220,S08000025,"",All ages,d,Female,"",16,19,-15.8
20220220,S08000025,"",All ages,d,Male,"",16,18,-11.1
20220220,S08000026,"",15 - 44,"",All,d,7,7,0
20220220,S08000026,"",45 - 64,"",All,d,7,10,-30
20220220,S08000026,"",85 and over,"",All,d,6,4.5,33.3
20220220,S08000026,"",All ages,d,All,d,27,39,-30.8
20220220,S08000026,"",All ages,d,Female,"",18,16.5,9.1
20220220,S08000026,"",All ages,d,Male,"",6,18.5,-67.6
20220220,S08000028,"",15 - 44,"",All,d,8,7,14.3
20220220,S08000028,"",45 - 64,"",All,d,12,15,-20
20220220,S08000028,"",65 - 74,"",All,d,6,18,-66.7
20220220,S08000028,"",75 - 84,"",All,d,31,21.5,44.2
20220220,S08000028,"",85 and over,"",All,d,16,13.5,18.5
20220220,S08000028,"",All ages,d,All,d,76,81,-6.2
20220220,S08000028,"",All ages,d,Female,"",29,38.5,-24.7
20220220,S08000028,"",All ages,d,Male,"",40,33,21.2
20220220,S08000029,"",Under 5,"",All,d,29,30.5,-4.9
20220220,S08000029,"",5 - 14,"",All,d,13,23,-43.5
20220220,S08000029,"",15 - 44,"",All,d,168,211.5,-20.6
20220220,S08000029,"",45 - 64,"",All,d,182,175.5,3.7
20220220,S08000029,"",65 - 74,"",All,d,117,138,-15.2
20220220,S08000029,"",75 - 84,"",All,d,146,162.5,-10.2
20220220,S08000029,"",85 and over,"",All,d,95,122.5,-22.4
20220220,S08000029,"",All ages,d,All,d,772,886.5,-12.9
20220220,S08000029,"",All ages,d,Female,"",391,450.5,-13.2
20220220,S08000029,"",All ages,d,Male,"",344,388.5,-11.5
20220220,S08000030,"",Under 5,"",All,d,34,33.5,1.5
