_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AppointmentType,AppointmentTypeQF,Appointments,AppointmentsQF,Rate,RateQF
1,2017Q2,"",S08000015,"",S12000008,"",DNA,"",907,"",9.26455566905005,""
2,2017Q3,"",S08000015,"",S12000008,"",DNA,"",855,"",9.01993881211098,""
3,2017Q4,"",S08000015,"",S12000008,"",DNA,"",939,"",9.36938734783476,""
4,2018Q1,"",S08000015,"",S12000008,"",DNA,"",841,"",8.74038661400956,""
5,2018Q2,"",S08000015,"",S12000008,"",DNA,"",787,"",8.39824991996585,""
6,2018Q3,"",S08000015,"",S12000008,"",DNA,"",895,"",9.46589106292967,""
7,2018Q4,"",S08000015,"",S12000008,"",DNA,"",912,"",9.47434032827758,""
8,2019Q1,"",S08000015,"",S12000008,"",DNA,"",862,"",8.73884833738848,""
9,2019Q2,"",S08000015,"",S12000008,"",DNA,"",803,"",8.08416389811739,""
10,2019Q3,"",S08000015,"",S12000008,"",DNA,"",779,"",8.17332913650194,""
11,2019Q4,"",S08000015,"",S12000008,"",DNA,"",845,"",8.33826721926189,""
12,2020Q1,"",S08000015,"",S12000008,"",DNA,"",736,"",8.28175987397322,""
13,2020Q2,"",S08000015,"",S12000008,"",DNA,"",198,"",6.17592014971928,""
14,2020Q3,"",S08000015,"",S12000008,"",DNA,"",425,"",8.88192267502612,""
15,2020Q4,"",S08000015,"",S12000008,"",DNA,"",490,"",8.12334217506631,""
16,2021Q1,"",S08000015,"",S12000008,"",DNA,"",469,"",7.32469155083555,""
17,2021Q2,"",S08000015,"",S12000008,"",DNA,"",577,"",7.6861595843879,""
18,2021Q3,"",S08000015,"",S12000008,"",DNA,"",649,"",8.5383502170767,""
19,2021Q4,"",S08000015,"",S12000008,"",DNA,"",896,"",10.2646351242983,""
20,2022Q1,"",S08000015,"",S12000008,"",DNA,"",673,"",8.54169310826247,""
21,2022Q2,p,S08000015,"",S12000008,"",DNA,"",718,"",8.98398398398398,""
22,2017Q2,"",S08000015,"",S12000008,"",New,"",8883,"", ,z
23,2017Q3,"",S08000015,"",S12000008,"",New,"",8624,"", ,z
24,2017Q4,"",S08000015,"",S12000008,"",New,"",9083,"", ,z
25,2018Q1,"",S08000015,"",S12000008,"",New,"",8781,"", ,z
26,2018Q2,"",S08000015,"",S12000008,"",New,"",8584,"", ,z
27,2018Q3,"",S08000015,"",S12000008,"",New,"",8560,"", ,z
28,2018Q4,"",S08000015,"",S12000008,"",New,"",8714,"", ,z
29,2019Q1,"",S08000015,"",S12000008,"",New,"",9002,"", ,z
30,2019Q2,"",S08000015,"",S12000008,"",New,"",9130,"", ,z
31,2019Q3,"",S08000015,"",S12000008,"",New,"",8752,"", ,z
32,2019Q4,"",S08000015,"",S12000008,"",New,"",9289,"", ,z
33,2020Q1,"",S08000015,"",S12000008,"",New,"",8151,"", ,z
34,2020Q2,"",S08000015,"",S12000008,"",New,"",3008,"", ,z
35,2020Q3,"",S08000015,"",S12000008,"",New,"",4360,"", ,z
36,2020Q4,"",S08000015,"",S12000008,"",New,"",5542,"", ,z
37,2021Q1,"",S08000015,"",S12000008,"",New,"",5934,"", ,z
38,2021Q2,"",S08000015,"",S12000008,"",New,"",6930,"", ,z
39,2021Q3,"",S08000015,"",S12000008,"",New,"",6952,"", ,z
40,2021Q4,"",S08000015,"",S12000008,"",New,"",7833,"", ,z
41,2022Q1,"",S08000015,"",S12000008,"",New,"",7206,"", ,z
42,2022Q2,p,S08000015,"",S12000008,"",New,"",7274,"", ,z
43,2017Q2,"",S08000015,"",S08000015,d,DNA,"",2920,"",9.54123643968109,""
44,2017Q3,"",S08000015,"",S08000015,d,DNA,"",2798,"",9.27134762583253,""
45,2017Q4,"",S08000015,"",S08000015,d,DNA,"",2975,"",9.38101094188503,""
46,2018Q1,"",S08000015,"",S08000015,d,DNA,"",2659,"",8.61103014994009,""
47,2018Q2,"",S08000015,"",S08000015,d,DNA,"",2478,"",8.33193234928214,""
48,2018Q3,"",S08000015,"",S08000015,d,DNA,"",2659,"",8.81339078554856,""
49,2018Q4,"",S08000015,"",S08000015,d,DNA,"",2715,"",8.72906150532103,""
50,2019Q1,"",S08000015,"",S08000015,d,DNA,"",2612,"",8.28811676979216,""
51,2019Q2,"",S08000015,"",S08000015,d,DNA,"",2632,"",8.23709823803712,""
52,2019Q3,"",S08000015,"",S08000015,d,DNA,"",2569,"",8.44621251972646,""
53,2019Q4,"",S08000015,"",S08000015,d,DNA,"",2679,"",8.33904002988234,""
54,2020Q1,"",S08000015,"",S08000015,d,DNA,"",2252,"",7.98355076574022,""
55,2020Q2,"",S08000015,"",S08000015,d,DNA,"",661,"",6.53484923381117,""
56,2020Q3,"",S08000015,"",S08000015,d,DNA,"",1228,"",8.24714573539288,""
57,2020Q4,"",S08000015,"",S08000015,d,DNA,"",1645,"",8.60535676919858,""
58,2021Q1,"",S08000015,"",S08000015,d,DNA,"",1497,"",7.3533745947539,""
59,2021Q2,"",S08000015,"",S08000015,d,DNA,"",1918,"",8.10000422315131,""
60,2021Q3,"",S08000015,"",S08000015,d,DNA,"",2183,"",9.08825978351374,""
61,2021Q4,"",S08000015,"",S08000015,d,DNA,"",2733,"",10.1515489190996,""
62,2022Q1,"",S08000015,"",S08000015,d,DNA,"",2151,"",8.6174432114098,""
63,2022Q2,p,S08000015,"",S08000015,d,DNA,"",2408,"",9.51778656126482,""
64,2017Q2,"",S08000015,"",S08000015,d,New,"",27684,"", ,z
65,2017Q3,"",S08000015,"",S08000015,d,New,"",27381,"", ,z
66,2017Q4,"",S08000015,"",S08000015,d,New,"",28738,"", ,z
67,2018Q1,"",S08000015,"",S08000015,d,New,"",28220,"", ,z
68,2018Q2,"",S08000015,"",S08000015,d,New,"",27263,"", ,z
69,2018Q3,"",S08000015,"",S08000015,d,New,"",27511,"", ,z
70,2018Q4,"",S08000015,"",S08000015,d,New,"",28388,"", ,z
71,2019Q1,"",S08000015,"",S08000015,d,New,"",28903,"", ,z
72,2019Q2,"",S08000015,"",S08000015,d,New,"",29321,"", ,z
73,2019Q3,"",S08000015,"",S08000015,d,New,"",27847,"", ,z
74,2019Q4,"",S08000015,"",S08000015,d,New,"",29447,"", ,z
75,2020Q1,"",S08000015,"",S08000015,d,New,"",25956,"", ,z
76,2020Q2,"",S08000015,"",S08000015,d,New,"",9454,"", ,z
77,2020Q3,"",S08000015,"",S08000015,d,New,"",13662,"", ,z
78,2020Q4,"",S08000015,"",S08000015,d,New,"",17471,"", ,z
79,2021Q1,"",S08000015,"",S08000015,d,New,"",18861,"", ,z
80,2021Q2,"",S08000015,"",S08000015,d,New,"",21761,"", ,z
81,2021Q3,"",S08000015,"",S08000015,d,New,"",21837,"", ,z
82,2021Q4,"",S08000015,"",S08000015,d,New,"",24189,"", ,z
83,2022Q1,"",S08000015,"",S08000015,d,New,"",22810,"", ,z
84,2022Q2,p,S08000015,"",S08000015,d,New,"",22892,"", ,z
85,2017Q2,"",S08000015,"",S12000021,"",DNA,"",1196,"",10.4838709677419,""
86,2017Q3,"",S08000015,"",S12000021,"",DNA,"",1119,"",9.83822753648672,""
87,2017Q4,"",S08000015,"",S12000021,"",DNA,"",1229,"",10.2008632138114,""
88,2018Q1,"",S08000015,"",S12000021,"",DNA,"",1116,"",9.4113678529263,""
89,2018Q2,"",S08000015,"",S12000021,"",DNA,"",1018,"",9.03764204545454,""
90,2018Q3,"",S08000015,"",S12000021,"",DNA,"",1081,"",9.40572522404942,""
91,2018Q4,"",S08000015,"",S12000021,"",DNA,"",1065,"",8.81768504719324,""
92,2019Q1,"",S08000015,"",S12000021,"",DNA,"",1008,"",8.43585237258348,""
93,2019Q2,"",S08000015,"",S12000021,"",DNA,"",1058,"",8.49935732647815,""
94,2019Q3,"",S08000015,"",S12000021,"",DNA,"",1068,"",9.26681127982646,""
95,2019Q4,"",S08000015,"",S12000021,"",DNA,"",1066,"",8.70133050363236,""
96,2020Q1,"",S08000015,"",S12000021,"",DNA,"",918,"",8.69400511412065,""
97,2020Q2,"",S08000015,"",S12000021,"",DNA,"",273,"",7.07070707070707,""
98,2020Q3,"",S08000015,"",S12000021,"",DNA,"",474,"",8.28961175236097,""
99,2020Q4,"",S08000015,"",S12000021,"",DNA,"",669,"",9.28908636489864,""
100,2021Q1,"",S08000015,"",S12000021,"",DNA,"",599,"",7.74001809019253,""
101,2021Q2,"",S08000015,"",S12000021,"",DNA,"",787,"",9.07727797001153,""
102,2021Q3,"",S08000015,"",S12000021,"",DNA,"",904,"",9.96253030636985,""
103,2021Q4,"",S08000015,"",S12000021,"",DNA,"",1060,"",10.3576314246629,""
104,2022Q1,"",S08000015,"",S12000021,"",DNA,"",894,"",9.54822172380647,""
105,2022Q2,p,S08000015,"",S12000021,"",DNA,"",923,"",9.74451013513514,""
106,2017Q2,"",S08000015,"",S12000021,"",New,"",10212,"", ,z
107,2017Q3,"",S08000015,"",S12000021,"",New,"",10255,"", ,z
108,2017Q4,"",S08000015,"",S12000021,"",New,"",10819,"", ,z
109,2018Q1,"",S08000015,"",S12000021,"",New,"",10742,"", ,z
110,2018Q2,"",S08000015,"",S12000021,"",New,"",10246,"", ,z
111,2018Q3,"",S08000015,"",S12000021,"",New,"",10412,"", ,z
112,2018Q4,"",S08000015,"",S12000021,"",New,"",11013,"", ,z
113,2019Q1,"",S08000015,"",S12000021,"",New,"",10941,"", ,z
114,2019Q2,"",S08000015,"",S12000021,"",New,"",11390,"", ,z
115,2019Q3,"",S08000015,"",S12000021,"",New,"",10457,"", ,z
116,2019Q4,"",S08000015,"",S12000021,"",New,"",11185,"", ,z
117,2020Q1,"",S08000015,"",S12000021,"",New,"",9641,"", ,z
118,2020Q2,"",S08000015,"",S12000021,"",New,"",3588,"", ,z
119,2020Q3,"",S08000015,"",S12000021,"",New,"",5244,"", ,z
120,2020Q4,"",S08000015,"",S12000021,"",New,"",6533,"", ,z
121,2021Q1,"",S08000015,"",S12000021,"",New,"",7140,"", ,z
122,2021Q2,"",S08000015,"",S12000021,"",New,"",7883,"", ,z
123,2021Q3,"",S08000015,"",S12000021,"",New,"",8170,"", ,z
124,2021Q4,"",S08000015,"",S12000021,"",New,"",9174,"", ,z
125,2022Q1,"",S08000015,"",S12000021,"",New,"",8469,"", ,z
126,2022Q2,p,S08000015,"",S12000021,"",New,"",8549,"", ,z
127,2017Q2,"",S08000015,"",S12000028,"",DNA,"",817,"",8.68594514139911,""
128,2017Q3,"",S08000015,"",S12000028,"",DNA,"",824,"",8.83551361784259,""
129,2017Q4,"",S08000015,"",S12000028,"",DNA,"",807,"",8.36876490718656,""
130,2018Q1,"",S08000015,"",S12000028,"",DNA,"",702,"",7.46887966804979,""
131,2018Q2,"",S08000015,"",S12000028,"",DNA,"",673,"",7.39073138589941,""
132,2018Q3,"",S08000015,"",S12000028,"",DNA,"",683,"",7.40620255909781,""
133,2018Q4,"",S08000015,"",S12000028,"",DNA,"",738,"",7.85189913820619,""
134,2019Q1,"",S08000015,"",S12000028,"",DNA,"",742,"",7.64790764790765,""
135,2019Q2,"",S08000015,"",S12000028,"",DNA,"",771,"",8.05474300041789,""
136,2019Q3,"",S08000015,"",S12000028,"",DNA,"",722,"",7.71367521367521,""
137,2019Q4,"",S08000015,"",S12000028,"",DNA,"",768,"",7.88420080073914,""
138,2020Q1,"",S08000015,"",S12000028,"",DNA,"",598,"",6.82492581602374,""
139,2020Q2,"",S08000015,"",S12000028,"",DNA,"",190,"",6.23359580052493,""
140,2020Q3,"",S08000015,"",S12000028,"",DNA,"",329,"",7.49943013448826,""
141,2020Q4,"",S08000015,"",S12000028,"",DNA,"",486,"",8.26249574974498,""
142,2021Q1,"",S08000015,"",S12000028,"",DNA,"",429,"",6.9015444015444,""
143,2021Q2,"",S08000015,"",S12000028,"",DNA,"",554,"",7.38469741402293,""
144,2021Q3,"",S08000015,"",S12000028,"",DNA,"",630,"",8.57726344452008,""
145,2021Q4,"",S08000015,"",S12000028,"",DNA,"",777,"",9.76253298153034,""
146,2022Q1,"",S08000015,"",S12000028,"",DNA,"",584,"",7.56574685840135,""
147,2022Q2,p,S08000015,"",S12000028,"",DNA,"",767,"",9.788157223073,""
148,2017Q2,"",S08000015,"",S12000028,"",New,"",8589,"", ,z
149,2017Q3,"",S08000015,"",S12000028,"",New,"",8502,"", ,z
150,2017Q4,"",S08000015,"",S12000028,"",New,"",8836,"", ,z
151,2018Q1,"",S08000015,"",S12000028,"",New,"",8697,"", ,z
152,2018Q2,"",S08000015,"",S12000028,"",New,"",8433,"", ,z
153,2018Q3,"",S08000015,"",S12000028,"",New,"",8539,"", ,z
154,2018Q4,"",S08000015,"",S12000028,"",New,"",8661,"", ,z
155,2019Q1,"",S08000015,"",S12000028,"",New,"",8960,"", ,z
156,2019Q2,"",S08000015,"",S12000028,"",New,"",8801,"", ,z
157,2019Q3,"",S08000015,"",S12000028,"",New,"",8638,"", ,z
158,2019Q4,"",S08000015,"",S12000028,"",New,"",8973,"", ,z
159,2020Q1,"",S08000015,"",S12000028,"",New,"",8164,"", ,z
160,2020Q2,"",S08000015,"",S12000028,"",New,"",2858,"", ,z
161,2020Q3,"",S08000015,"",S12000028,"",New,"",4058,"", ,z
162,2020Q4,"",S08000015,"",S12000028,"",New,"",5396,"", ,z
163,2021Q1,"",S08000015,"",S12000028,"",New,"",5787,"", ,z
164,2021Q2,"",S08000015,"",S12000028,"",New,"",6948,"", ,z
165,2021Q3,"",S08000015,"",S12000028,"",New,"",6715,"", ,z
166,2021Q4,"",S08000015,"",S12000028,"",New,"",7182,"", ,z
167,2022Q1,"",S08000015,"",S12000028,"",New,"",7135,"", ,z
168,2022Q2,p,S08000015,"",S12000028,"",New,"",7069,"", ,z
169,2017Q2,"",S08000016,"",S08000016,d,DNA,"",510,"",5.40425982833528,""
170,2017Q3,"",S08000016,"",S08000016,d,DNA,"",502,"",5.37243150684932,""
171,2017Q4,"",S08000016,"",S08000016,d,DNA,"",502,"",4.9717737941963,""
172,2018Q1,"",S08000016,"",S08000016,d,DNA,"",599,"",5.8421925290159,""
173,2018Q2,"",S08000016,"",S08000016,d,DNA,"",635,"",5.94346686634219,""
174,2018Q3,"",S08000016,"",S08000016,d,DNA,"",576,"",6.27861347285808,""
175,2018Q4,"",S08000016,"",S08000016,d,DNA,"",603,"",6.05664925672961,""
176,2019Q1,"",S08000016,"",S08000016,d,DNA,"",605,"",5.82234626118757,""
177,2019Q2,"",S08000016,"",S08000016,d,DNA,"",556,"",6.16476327752522,""
178,2019Q3,"",S08000016,"",S08000016,d,DNA,"",685,"",6.50213573801614,""
179,2019Q4,"",S08000016,"",S08000016,d,DNA,"",664,"",6.13962089690245,""
180,2020Q1,"",S08000016,"",S08000016,d,DNA,"",534,"",5.6627783669141,""
181,2020Q2,"",S08000016,"",S08000016,d,DNA,"",288,"",6.17363344051447,""
182,2020Q3,"",S08000016,"",S08000016,d,DNA,"",418,"",6.45061728395062,""
183,2020Q4,"",S08000016,"",S08000016,d,DNA,"",491,"",6.65672451193059,""
184,2021Q1,"",S08000016,"",S08000016,d,DNA,"",577,"",7.28995578016425,""
185,2021Q2,"",S08000016,"",S08000016,d,DNA,"",611,"",7.11623573258793,""
186,2021Q3,"",S08000016,"",S08000016,d,DNA,"",627,"",7.22766570605187,""
187,2021Q4,"",S08000016,"",S08000016,d,DNA,"",642,"",7.31957587504275,""
188,2022Q1,"",S08000016,"",S08000016,d,DNA,"",761,"",7.54212091179386,""
189,2022Q2,p,S08000016,"",S08000016,d,DNA,"",784,"",8.25523849636727,""
190,2017Q2,"",S08000016,"",S08000016,d,New,"",8927,"", ,z
191,2017Q3,"",S08000016,"",S08000016,d,New,"",8842,"", ,z
192,2017Q4,"",S08000016,"",S08000016,d,New,"",9595,"", ,z
193,2018Q1,"",S08000016,"",S08000016,d,New,"",9654,"", ,z
194,2018Q2,"",S08000016,"",S08000016,d,New,"",10049,"", ,z
195,2018Q3,"",S08000016,"",S08000016,d,New,"",8598,"", ,z
196,2018Q4,"",S08000016,"",S08000016,d,New,"",9353,"", ,z
197,2019Q1,"",S08000016,"",S08000016,d,New,"",9786,"", ,z
198,2019Q2,"",S08000016,"",S08000016,d,New,"",8463,"", ,z
199,2019Q3,"",S08000016,"",S08000016,d,New,"",9850,"", ,z
200,2019Q4,"",S08000016,"",S08000016,d,New,"",10151,"", ,z
201,2020Q1,"",S08000016,"",S08000016,d,New,"",8896,"", ,z
202,2020Q2,"",S08000016,"",S08000016,d,New,"",4377,"", ,z
203,2020Q3,"",S08000016,"",S08000016,d,New,"",6062,"", ,z
204,2020Q4,"",S08000016,"",S08000016,d,New,"",6885,"", ,z
205,2021Q1,"",S08000016,"",S08000016,d,New,"",7338,"", ,z
206,2021Q2,"",S08000016,"",S08000016,d,New,"",7975,"", ,z
207,2021Q3,"",S08000016,"",S08000016,d,New,"",8048,"", ,z
208,2021Q4,"",S08000016,"",S08000016,d,New,"",8129,"", ,z
209,2022Q1,"",S08000016,"",S08000016,d,New,"",9329,"", ,z
210,2022Q2,p,S08000016,"",S08000016,d,New,"",8713,"", ,z
211,2017Q2,"",S08000016,"",S12000026,"",DNA,"",510,"",5.40425982833528,""
212,2017Q3,"",S08000016,"",S12000026,"",DNA,"",502,"",5.37243150684932,""
213,2017Q4,"",S08000016,"",S12000026,"",DNA,"",502,"",4.9717737941963,""
214,2018Q1,"",S08000016,"",S12000026,"",DNA,"",599,"",5.8421925290159,""
215,2018Q2,"",S08000016,"",S12000026,"",DNA,"",635,"",5.94346686634219,""
216,2018Q3,"",S08000016,"",S12000026,"",DNA,"",576,"",6.27861347285808,""
217,2018Q4,"",S08000016,"",S12000026,"",DNA,"",603,"",6.05664925672961,""
218,2019Q1,"",S08000016,"",S12000026,"",DNA,"",605,"",5.82234626118757,""
219,2019Q2,"",S08000016,"",S12000026,"",DNA,"",556,"",6.16476327752522,""
220,2019Q3,"",S08000016,"",S12000026,"",DNA,"",685,"",6.50213573801614,""
221,2019Q4,"",S08000016,"",S12000026,"",DNA,"",664,"",6.13962089690245,""
222,2020Q1,"",S08000016,"",S12000026,"",DNA,"",534,"",5.6627783669141,""
223,2020Q2,"",S08000016,"",S12000026,"",DNA,"",288,"",6.17363344051447,""
224,2020Q3,"",S08000016,"",S12000026,"",DNA,"",418,"",6.45061728395062,""
225,2020Q4,"",S08000016,"",S12000026,"",DNA,"",491,"",6.65672451193059,""
226,2021Q1,"",S08000016,"",S12000026,"",DNA,"",577,"",7.28995578016425,""
227,2021Q2,"",S08000016,"",S12000026,"",DNA,"",611,"",7.11623573258793,""
228,2021Q3,"",S08000016,"",S12000026,"",DNA,"",627,"",7.22766570605187,""
229,2021Q4,"",S08000016,"",S12000026,"",DNA,"",642,"",7.31957587504275,""
230,2022Q1,"",S08000016,"",S12000026,"",DNA,"",761,"",7.54212091179386,""
231,2022Q2,p,S08000016,"",S12000026,"",DNA,"",784,"",8.25523849636727,""
232,2017Q2,"",S08000016,"",S12000026,"",New,"",8927,"", ,z
233,2017Q3,"",S08000016,"",S12000026,"",New,"",8842,"", ,z
234,2017Q4,"",S08000016,"",S12000026,"",New,"",9595,"", ,z
235,2018Q1,"",S08000016,"",S12000026,"",New,"",9654,"", ,z
236,2018Q2,"",S08000016,"",S12000026,"",New,"",10049,"", ,z
237,2018Q3,"",S08000016,"",S12000026,"",New,"",8598,"", ,z
238,2018Q4,"",S08000016,"",S12000026,"",New,"",9353,"", ,z
239,2019Q1,"",S08000016,"",S12000026,"",New,"",9786,"", ,z
240,2019Q2,"",S08000016,"",S12000026,"",New,"",8463,"", ,z
241,2019Q3,"",S08000016,"",S12000026,"",New,"",9850,"", ,z
242,2019Q4,"",S08000016,"",S12000026,"",New,"",10151,"", ,z
243,2020Q1,"",S08000016,"",S12000026,"",New,"",8896,"", ,z
244,2020Q2,"",S08000016,"",S12000026,"",New,"",4377,"", ,z
245,2020Q3,"",S08000016,"",S12000026,"",New,"",6062,"", ,z
246,2020Q4,"",S08000016,"",S12000026,"",New,"",6885,"", ,z
247,2021Q1,"",S08000016,"",S12000026,"",New,"",7338,"", ,z
248,2021Q2,"",S08000016,"",S12000026,"",New,"",7975,"", ,z
249,2021Q3,"",S08000016,"",S12000026,"",New,"",8048,"", ,z
250,2021Q4,"",S08000016,"",S12000026,"",New,"",8129,"", ,z
251,2022Q1,"",S08000016,"",S12000026,"",New,"",9329,"", ,z
252,2022Q2,p,S08000016,"",S12000026,"",New,"",8713,"", ,z
253,2017Q2,"",S08000017,"",S12000006,"",DNA,"",589,"",5.80124101250862,""
254,2017Q3,"",S08000017,"",S12000006,"",DNA,"",556,"",5.09110887281384,""
255,2017Q4,"",S08000017,"",S12000006,"",DNA,"",593,"",5.84985695965276,""
256,2018Q1,"",S08000017,"",S12000006,"",DNA,"",650,"",6.12571859391198,""
257,2018Q2,"",S08000017,"",S12000006,"",DNA,"",596,"",5.3529728758757,""
258,2018Q3,"",S08000017,"",S12000006,"",DNA,"",676,"",6.3821752265861,""
259,2018Q4,"",S08000017,"",S12000006,"",DNA,"",620,"",5.87677725118483,""
260,2019Q1,"",S08000017,"",S12000006,"",DNA,"",569,"",5.3068457377355,""
261,2019Q2,"",S08000017,"",S12000006,"",DNA,"",603,"",5.77254451464675,""
262,2019Q3,"",S08000017,"",S12000006,"",DNA,"",661,"",6.22469159054525,""
263,2019Q4,"",S08000017,"",S12000006,"",DNA,"",653,"",6.04909680407596,""
264,2020Q1,"",S08000017,"",S12000006,"",DNA,"",611,"",6.07718321066242,""
265,2020Q2,"",S08000017,"",S12000006,"",DNA,"",195,"",5.55397322700085,""
266,2020Q3,"",S08000017,"",S12000006,"",DNA,"",401,"",6.52563059397884,""
267,2020Q4,"",S08000017,"",S12000006,"",DNA,"",569,"",7.42916829873352,""
268,2021Q1,"",S08000017,"",S12000006,"",DNA,"",433,"",6.28994770482278,""
269,2021Q2,"",S08000017,"",S12000006,"",DNA,"",676,"",6.99069286452947,""
270,2021Q3,"",S08000017,"",S12000006,"",DNA,"",751,"",8.02693458743053,""
271,2021Q4,"",S08000017,"",S12000006,"",DNA,"",669,"",7.91154210028382,""
272,2022Q1,"",S08000017,"",S12000006,"",DNA,"",546,"",6.60058027079304,""
273,2022Q2,p,S08000017,"",S12000006,"",DNA,"",546,"",6.67318504033244,""
274,2017Q2,"",S08000017,"",S12000006,"",New,"",9564,"", ,z
275,2017Q3,"",S08000017,"",S12000006,"",New,"",10365,"", ,z
276,2017Q4,"",S08000017,"",S12000006,"",New,"",9544,"", ,z
277,2018Q1,"",S08000017,"",S12000006,"",New,"",9961,"", ,z
278,2018Q2,"",S08000017,"",S12000006,"",New,"",10538,"", ,z
279,2018Q3,"",S08000017,"",S12000006,"",New,"",9916,"", ,z
280,2018Q4,"",S08000017,"",S12000006,"",New,"",9930,"", ,z
281,2019Q1,"",S08000017,"",S12000006,"",New,"",10153,"", ,z
282,2019Q2,"",S08000017,"",S12000006,"",New,"",9843,"", ,z
283,2019Q3,"",S08000017,"",S12000006,"",New,"",9958,"", ,z
284,2019Q4,"",S08000017,"",S12000006,"",New,"",10142,"", ,z
285,2020Q1,"",S08000017,"",S12000006,"",New,"",9443,"", ,z
286,2020Q2,"",S08000017,"",S12000006,"",New,"",3316,"", ,z
287,2020Q3,"",S08000017,"",S12000006,"",New,"",5744,"", ,z
288,2020Q4,"",S08000017,"",S12000006,"",New,"",7090,"", ,z
289,2021Q1,"",S08000017,"",S12000006,"",New,"",6451,"", ,z
290,2021Q2,"",S08000017,"",S12000006,"",New,"",8994,"", ,z
291,2021Q3,"",S08000017,"",S12000006,"",New,"",8605,"", ,z
292,2021Q4,"",S08000017,"",S12000006,"",New,"",7787,"", ,z
293,2022Q1,"",S08000017,"",S12000006,"",New,"",7726,"", ,z
294,2022Q2,p,S08000017,"",S12000006,"",New,"",7636,"", ,z
295,2017Q2,"",S08000017,"",S08000017,d,DNA,"",589,"",5.80124101250862,""
296,2017Q3,"",S08000017,"",S08000017,d,DNA,"",556,"",5.09110887281384,""
297,2017Q4,"",S08000017,"",S08000017,d,DNA,"",593,"",5.84985695965276,""
298,2018Q1,"",S08000017,"",S08000017,d,DNA,"",650,"",6.12571859391198,""
299,2018Q2,"",S08000017,"",S08000017,d,DNA,"",596,"",5.3529728758757,""
300,2018Q3,"",S08000017,"",S08000017,d,DNA,"",676,"",6.3821752265861,""
301,2018Q4,"",S08000017,"",S08000017,d,DNA,"",620,"",5.87677725118483,""
302,2019Q1,"",S08000017,"",S08000017,d,DNA,"",569,"",5.3068457377355,""
303,2019Q2,"",S08000017,"",S08000017,d,DNA,"",603,"",5.77254451464675,""
304,2019Q3,"",S08000017,"",S08000017,d,DNA,"",661,"",6.22469159054525,""
305,2019Q4,"",S08000017,"",S08000017,d,DNA,"",653,"",6.04909680407596,""
306,2020Q1,"",S08000017,"",S08000017,d,DNA,"",611,"",6.07718321066242,""
307,2020Q2,"",S08000017,"",S08000017,d,DNA,"",195,"",5.55397322700085,""
308,2020Q3,"",S08000017,"",S08000017,d,DNA,"",401,"",6.52563059397884,""
309,2020Q4,"",S08000017,"",S08000017,d,DNA,"",569,"",7.42916829873352,""
310,2021Q1,"",S08000017,"",S08000017,d,DNA,"",433,"",6.28994770482278,""
311,2021Q2,"",S08000017,"",S08000017,d,DNA,"",676,"",6.99069286452947,""
312,2021Q3,"",S08000017,"",S08000017,d,DNA,"",751,"",8.02693458743053,""
313,2021Q4,"",S08000017,"",S08000017,d,DNA,"",669,"",7.91154210028382,""
314,2022Q1,"",S08000017,"",S08000017,d,DNA,"",546,"",6.60058027079304,""
315,2022Q2,p,S08000017,"",S08000017,d,DNA,"",546,"",6.67318504033244,""
316,2017Q2,"",S08000017,"",S08000017,d,New,"",9564,"", ,z
317,2017Q3,"",S08000017,"",S08000017,d,New,"",10365,"", ,z
318,2017Q4,"",S08000017,"",S08000017,d,New,"",9544,"", ,z
319,2018Q1,"",S08000017,"",S08000017,d,New,"",9961,"", ,z
320,2018Q2,"",S08000017,"",S08000017,d,New,"",10538,"", ,z
321,2018Q3,"",S08000017,"",S08000017,d,New,"",9916,"", ,z
322,2018Q4,"",S08000017,"",S08000017,d,New,"",9930,"", ,z
323,2019Q1,"",S08000017,"",S08000017,d,New,"",10153,"", ,z
324,2019Q2,"",S08000017,"",S08000017,d,New,"",9843,"", ,z
325,2019Q3,"",S08000017,"",S08000017,d,New,"",9958,"", ,z
326,2019Q4,"",S08000017,"",S08000017,d,New,"",10142,"", ,z
327,2020Q1,"",S08000017,"",S08000017,d,New,"",9443,"", ,z
328,2020Q2,"",S08000017,"",S08000017,d,New,"",3316,"", ,z
329,2020Q3,"",S08000017,"",S08000017,d,New,"",5744,"", ,z
330,2020Q4,"",S08000017,"",S08000017,d,New,"",7090,"", ,z
331,2021Q1,"",S08000017,"",S08000017,d,New,"",6451,"", ,z
332,2021Q2,"",S08000017,"",S08000017,d,New,"",8994,"", ,z
333,2021Q3,"",S08000017,"",S08000017,d,New,"",8605,"", ,z
334,2021Q4,"",S08000017,"",S08000017,d,New,"",7787,"", ,z
335,2022Q1,"",S08000017,"",S08000017,d,New,"",7726,"", ,z
336,2022Q2,p,S08000017,"",S08000017,d,New,"",7636,"", ,z
337,2017Q2,"",S08000029,"",S12000047,"",DNA,"",3262,"",10.3865503406992,""
338,2017Q3,"",S08000029,"",S12000047,"",DNA,"",3270,"",10.0306748466258,""
339,2017Q4,"",S08000029,"",S12000047,"",DNA,"",3050,"",9.46910897236883,""
340,2018Q1,"",S08000029,"",S12000047,"",DNA,"",2786,"",8.70733841730216,""
341,2018Q2,"",S08000029,"",S12000047,"",DNA,"",2807,"",8.43931330988244,""
342,2018Q3,"",S08000029,"",S12000047,"",DNA,"",2728,"",8.38172489015885,""
