id,week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_var,hb_name,hb_date_enacted,hb_date_archived,country,year,month,day,wdate,iswinter,above_thresh
19836,20220724,S08000016,NA,3,Emergency,NA,67,82.5,-18.8,NHS Borders,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19837,20220724,S08000016,NA,4,Emergency,NA,38,57.5,-33.9,NHS Borders,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19838,20220724,S08000016,NA,5,Emergency,NA,7,12.5,-44,NHS Borders,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19839,20220724,S08000017,NA,1,Emergency,NA,33,44,-25,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19840,20220724,S08000017,NA,2,Emergency,NA,84,93.5,-10.2,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19841,20220724,S08000017,NA,3,Emergency,NA,126,109,15.6,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19842,20220724,S08000017,NA,4,Emergency,NA,36,59.5,-39.5,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19843,20220724,S08000017,NA,5,Emergency,NA,28,23,21.7,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19844,20220724,S08000019,NA,1,Emergency,NA,133,178,-25.3,NHS Forth Valley,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19845,20220724,S08000019,NA,2,Emergency,NA,134,184.5,-27.4,NHS Forth Valley,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19846,20220724,S08000019,NA,3,Emergency,NA,147,171.5,-14.3,NHS Forth Valley,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19847,20220724,S08000019,NA,4,Emergency,NA,107,120.5,-11.2,NHS Forth Valley,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19848,20220724,S08000019,NA,5,Emergency,NA,86,100,-14,NHS Forth Valley,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19849,20220724,S08000020,NA,1,Emergency,NA,81,79,2.5,NHS Grampian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19850,20220724,S08000020,NA,2,Emergency,NA,187,176.5,5.9,NHS Grampian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19851,20220724,S08000020,NA,3,Emergency,NA,210,200.5,4.7,NHS Grampian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19852,20220724,S08000020,NA,4,Emergency,NA,261,242.5,7.6,NHS Grampian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19853,20220724,S08000020,NA,5,Emergency,NA,229,217.5,5.3,NHS Grampian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19854,20220724,S08000022,NA,1,Emergency,NA,69,80,-13.8,NHS Highland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19855,20220724,S08000022,NA,2,Emergency,NA,107,117,-8.5,NHS Highland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19856,20220724,S08000022,NA,3,Emergency,NA,182,202.5,-10.1,NHS Highland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19857,20220724,S08000022,NA,4,Emergency,NA,145,144.5,0.3,NHS Highland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19858,20220724,S08000022,NA,5,Emergency,NA,45,34.5,30.4,NHS Highland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19859,20220724,S08000024,NA,1,Emergency,NA,219,285.5,-23.3,NHS Lothian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19860,20220724,S08000024,NA,2,Emergency,NA,385,442,-12.9,NHS Lothian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19861,20220724,S08000024,NA,3,Emergency,NA,265,263.5,0.6,NHS Lothian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19862,20220724,S08000024,NA,4,Emergency,NA,223,266,-16.2,NHS Lothian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19863,20220724,S08000024,NA,5,Emergency,NA,347,340,2.1,NHS Lothian,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19864,20220724,S08000025,NA,3,Emergency,NA,8,9.5,-15.8,NHS Orkney,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19865,20220724,S08000025,NA,4,Emergency,NA,17,15.5,9.7,NHS Orkney,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19866,20220724,S08000026,NA,3,Emergency,NA,16,12.5,28,NHS Shetland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19867,20220724,S08000026,NA,4,Emergency,NA,16,13.5,18.5,NHS Shetland,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19868,20220724,S08000028,NA,2,Emergency,NA,7,12,-41.7,NHS Western Isles,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19869,20220724,S08000028,NA,3,Emergency,NA,57,42,35.7,NHS Western Isles,20140401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19870,20220724,S08000029,NA,1,Emergency,NA,192,225,-14.7,NHS Fife,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19871,20220724,S08000029,NA,2,Emergency,NA,194,187.5,3.5,NHS Fife,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19872,20220724,S08000029,NA,3,Emergency,NA,139,140.5,-1.1,NHS Fife,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19873,20220724,S08000029,NA,4,Emergency,NA,151,98.5,53.3,NHS Fife,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19874,20220724,S08000029,NA,5,Emergency,NA,102,86.5,17.9,NHS Fife,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19875,20220724,S08000030,NA,1,Emergency,NA,219,230,-4.8,NHS Tayside,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19876,20220724,S08000030,NA,2,Emergency,NA,188,199,-5.5,NHS Tayside,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19877,20220724,S08000030,NA,3,Emergency,NA,184,193.5,-4.9,NHS Tayside,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19878,20220724,S08000030,NA,4,Emergency,NA,291,246,18.3,NHS Tayside,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19879,20220724,S08000030,NA,5,Emergency,NA,157,130,20.8,NHS Tayside,20180202,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19880,20220724,S08000031,NA,1,Emergency,NA,1095,1168,-6.2,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19881,20220724,S08000031,NA,2,Emergency,NA,504,477,5.7,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19882,20220724,S08000031,NA,3,Emergency,NA,312,319,-2.2,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19883,20220724,S08000031,NA,4,Emergency,NA,283,282.5,0.2,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19884,20220724,S08000031,NA,5,Emergency,NA,326,315.5,3.3,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19885,20220724,S08000032,NA,1,Emergency,NA,434,472,-8.1,NHS Lanarkshire,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19886,20220724,S08000032,NA,2,Emergency,NA,370,391,-5.4,NHS Lanarkshire,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19887,20220724,S08000032,NA,3,Emergency,NA,215,217,-0.9,NHS Lanarkshire,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19888,20220724,S08000032,NA,4,Emergency,NA,143,174,-17.8,NHS Lanarkshire,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19889,20220724,S08000032,NA,5,Emergency,NA,122,118.5,3,NHS Lanarkshire,20190401,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19890,20220724,S92000003,d,1,Emergency,NA,2776,3135.5,-11.5,All Scotland,NA,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19891,20220724,S92000003,d,2,Emergency,NA,2395,2558.5,-6.4,All Scotland,NA,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19892,20220724,S92000003,d,3,Emergency,NA,2074,2118,-2.1,All Scotland,NA,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19893,20220724,S92000003,d,4,Emergency,NA,1828,1833,-0.3,All Scotland,NA,NA,S92000003,2022,7,24,2022-07-24,FALSE,0
19894,20220724,S92000003,d,5,Emergency,NA,1540,1476.5,4.3,All Scotland,NA,NA,S92000003,2022,7,24,2022-07-24,FALSE,7
19895,20220731,S08000015,NA,1,Emergency,NA,271,369.5,-26.7,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19896,20220731,S08000015,NA,2,Emergency,NA,189,253,-25.3,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19897,20220731,S08000015,NA,3,Emergency,NA,126,154,-18.2,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19898,20220731,S08000015,NA,4,Emergency,NA,89,104.5,-14.8,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19899,20220731,S08000015,NA,5,Emergency,NA,81,86,-5.8,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19900,20220731,S08000016,NA,1,Emergency,NA,11,13.5,-18.5,NHS Borders,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19901,20220731,S08000016,NA,2,Emergency,NA,30,64.5,-53.5,NHS Borders,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19902,20220731,S08000016,NA,3,Emergency,NA,66,101.5,-35,NHS Borders,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19903,20220731,S08000016,NA,4,Emergency,NA,37,54.5,-32.1,NHS Borders,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19904,20220731,S08000016,NA,5,Emergency,NA,8,11,-27.3,NHS Borders,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19905,20220731,S08000017,NA,1,Emergency,NA,36,39.5,-8.9,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19906,20220731,S08000017,NA,2,Emergency,NA,77,93.5,-17.6,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19907,20220731,S08000017,NA,3,Emergency,NA,108,125,-13.6,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19908,20220731,S08000017,NA,4,Emergency,NA,42,40.5,3.7,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19909,20220731,S08000017,NA,5,Emergency,NA,36,23.5,53.2,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19910,20220731,S08000019,NA,1,Emergency,NA,143,161,-11.2,NHS Forth Valley,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19911,20220731,S08000019,NA,2,Emergency,NA,156,176.5,-11.6,NHS Forth Valley,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19912,20220731,S08000019,NA,3,Emergency,NA,135,142.5,-5.3,NHS Forth Valley,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19913,20220731,S08000019,NA,4,Emergency,NA,110,119.5,-7.9,NHS Forth Valley,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19914,20220731,S08000019,NA,5,Emergency,NA,99,90,10,NHS Forth Valley,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19915,20220731,S08000020,NA,1,Emergency,NA,91,92.5,-1.6,NHS Grampian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19916,20220731,S08000020,NA,2,Emergency,NA,192,191.5,0.3,NHS Grampian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19917,20220731,S08000020,NA,3,Emergency,NA,200,198,1,NHS Grampian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19918,20220731,S08000020,NA,4,Emergency,NA,252,244,3.3,NHS Grampian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19919,20220731,S08000020,NA,5,Emergency,NA,235,216,8.8,NHS Grampian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19920,20220731,S08000022,NA,1,Emergency,NA,62,72,-13.9,NHS Highland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19921,20220731,S08000022,NA,2,Emergency,NA,88,116,-24.1,NHS Highland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19922,20220731,S08000022,NA,3,Emergency,NA,195,210,-7.1,NHS Highland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19923,20220731,S08000022,NA,4,Emergency,NA,145,143.5,1,NHS Highland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19924,20220731,S08000022,NA,5,Emergency,NA,34,36,-5.6,NHS Highland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19925,20220731,S08000024,NA,1,Emergency,NA,224,267,-16.1,NHS Lothian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19926,20220731,S08000024,NA,2,Emergency,NA,377,456,-17.3,NHS Lothian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19927,20220731,S08000024,NA,3,Emergency,NA,217,279.5,-22.4,NHS Lothian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19928,20220731,S08000024,NA,4,Emergency,NA,226,287,-21.3,NHS Lothian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19929,20220731,S08000024,NA,5,Emergency,NA,333,374,-11,NHS Lothian,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19930,20220731,S08000025,NA,2,Emergency,NA,5,7,-28.6,NHS Orkney,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19931,20220731,S08000025,NA,3,Emergency,NA,5,7.5,-33.3,NHS Orkney,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19932,20220731,S08000025,NA,4,Emergency,NA,19,19,0,NHS Orkney,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19933,20220731,S08000026,NA,2,Emergency,NA,5,4,25,NHS Shetland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19934,20220731,S08000026,NA,3,Emergency,NA,17,12,41.7,NHS Shetland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19935,20220731,S08000026,NA,4,Emergency,NA,17,13,30.8,NHS Shetland,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19936,20220731,S08000028,NA,2,Emergency,NA,11,11,0,NHS Western Isles,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19937,20220731,S08000028,NA,3,Emergency,NA,46,46.5,-1.1,NHS Western Isles,20140401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19938,20220731,S08000029,NA,1,Emergency,NA,204,222.5,-8.3,NHS Fife,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19939,20220731,S08000029,NA,2,Emergency,NA,184,184,0,NHS Fife,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19940,20220731,S08000029,NA,3,Emergency,NA,141,153,-7.8,NHS Fife,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19941,20220731,S08000029,NA,4,Emergency,NA,118,123.5,-4.5,NHS Fife,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19942,20220731,S08000029,NA,5,Emergency,NA,97,89,9,NHS Fife,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19943,20220731,S08000030,NA,1,Emergency,NA,241,197.5,22,NHS Tayside,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19944,20220731,S08000030,NA,2,Emergency,NA,187,188,-0.5,NHS Tayside,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19945,20220731,S08000030,NA,3,Emergency,NA,196,197,-0.5,NHS Tayside,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19946,20220731,S08000030,NA,4,Emergency,NA,239,210.5,13.5,NHS Tayside,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19947,20220731,S08000030,NA,5,Emergency,NA,157,132.5,18.5,NHS Tayside,20180202,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19948,20220731,S08000031,NA,1,Emergency,NA,1033,1200.5,-14,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19949,20220731,S08000031,NA,2,Emergency,NA,509,494.5,2.9,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19950,20220731,S08000031,NA,3,Emergency,NA,337,340,-0.9,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19951,20220731,S08000031,NA,4,Emergency,NA,329,295.5,11.3,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,7
19952,20220731,S08000031,NA,5,Emergency,NA,326,338,-3.6,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19953,20220731,S08000032,NA,1,Emergency,NA,416,476.5,-12.7,NHS Lanarkshire,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19954,20220731,S08000032,NA,2,Emergency,NA,337,388,-13.1,NHS Lanarkshire,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19955,20220731,S08000032,NA,3,Emergency,NA,188,226.5,-17,NHS Lanarkshire,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19956,20220731,S08000032,NA,4,Emergency,NA,177,184,-3.8,NHS Lanarkshire,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19957,20220731,S08000032,NA,5,Emergency,NA,106,118.5,-10.5,NHS Lanarkshire,20190401,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19958,20220731,S92000003,d,1,Emergency,NA,2736,3118.5,-12.3,All Scotland,NA,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19959,20220731,S92000003,d,2,Emergency,NA,2353,2631.5,-10.6,All Scotland,NA,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19960,20220731,S92000003,d,3,Emergency,NA,1980,2195.5,-9.8,All Scotland,NA,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19961,20220731,S92000003,d,4,Emergency,NA,1801,1841,-2.2,All Scotland,NA,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19962,20220731,S92000003,d,5,Emergency,NA,1513,1517,-0.3,All Scotland,NA,NA,S92000003,2022,7,31,2022-07-31,FALSE,0
19963,20220731,NA,NA,2,Emergency,NA,6,4,50,NHS Region Unknown,NA,NA,NA,2022,7,31,2022-07-31,FALSE,7
19964,20220807,S08000015,NA,1,Emergency,NA,278,358,-22.3,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19965,20220807,S08000015,NA,2,Emergency,NA,171,255,-32.9,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19966,20220807,S08000015,NA,3,Emergency,NA,145,155.5,-6.8,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19967,20220807,S08000015,NA,4,Emergency,NA,92,113.5,-18.9,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19968,20220807,S08000015,NA,5,Emergency,NA,72,95,-24.2,NHS Ayrshire and Arran,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19969,20220807,S08000016,NA,1,Emergency,NA,15,21.5,-30.2,NHS Borders,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19970,20220807,S08000016,NA,2,Emergency,NA,28,41,-31.7,NHS Borders,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19971,20220807,S08000016,NA,3,Emergency,NA,57,76.5,-25.5,NHS Borders,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19972,20220807,S08000016,NA,4,Emergency,NA,44,61.5,-28.5,NHS Borders,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19973,20220807,S08000017,NA,1,Emergency,NA,23,40.5,-43.2,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19974,20220807,S08000017,NA,2,Emergency,NA,82,83,-1.2,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19975,20220807,S08000017,NA,3,Emergency,NA,104,109.5,-5,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19976,20220807,S08000017,NA,4,Emergency,NA,39,53,-26.4,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19977,20220807,S08000017,NA,5,Emergency,NA,24,17,41.2,NHS Dumfries and Galloway,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19978,20220807,S08000019,NA,1,Emergency,NA,125,153,-18.3,NHS Forth Valley,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19979,20220807,S08000019,NA,2,Emergency,NA,151,159.5,-5.3,NHS Forth Valley,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19980,20220807,S08000019,NA,3,Emergency,NA,132,154.5,-14.6,NHS Forth Valley,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19981,20220807,S08000019,NA,4,Emergency,NA,107,102.5,4.4,NHS Forth Valley,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19982,20220807,S08000019,NA,5,Emergency,NA,95,99,-4,NHS Forth Valley,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19983,20220807,S08000020,NA,1,Emergency,NA,68,78.5,-13.4,NHS Grampian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19984,20220807,S08000020,NA,2,Emergency,NA,161,182.5,-11.8,NHS Grampian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19985,20220807,S08000020,NA,3,Emergency,NA,219,202.5,8.1,NHS Grampian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19986,20220807,S08000020,NA,4,Emergency,NA,261,245.5,6.3,NHS Grampian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19987,20220807,S08000020,NA,5,Emergency,NA,233,213,9.4,NHS Grampian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19988,20220807,S08000022,NA,1,Emergency,NA,61,69.5,-12.2,NHS Highland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19989,20220807,S08000022,NA,2,Emergency,NA,94,113.5,-17.2,NHS Highland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19990,20220807,S08000022,NA,3,Emergency,NA,186,196,-5.1,NHS Highland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19991,20220807,S08000022,NA,4,Emergency,NA,156,150,4,NHS Highland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19992,20220807,S08000022,NA,5,Emergency,NA,38,37.5,1.3,NHS Highland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19993,20220807,S08000024,NA,1,Emergency,NA,215,275,-21.8,NHS Lothian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19994,20220807,S08000024,NA,2,Emergency,NA,321,436,-26.4,NHS Lothian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19995,20220807,S08000024,NA,3,Emergency,NA,232,288,-19.4,NHS Lothian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19996,20220807,S08000024,NA,4,Emergency,NA,246,270,-8.9,NHS Lothian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19997,20220807,S08000024,NA,5,Emergency,NA,349,382,-8.6,NHS Lothian,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
19998,20220807,S08000025,NA,3,Emergency,NA,10,4.5,122.2,NHS Orkney,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
19999,20220807,S08000025,NA,4,Emergency,NA,13,18.5,-29.7,NHS Orkney,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20000,20220807,S08000026,NA,3,Emergency,NA,16,12.5,28,NHS Shetland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20001,20220807,S08000026,NA,4,Emergency,NA,18,17,5.9,NHS Shetland,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20002,20220807,S08000028,NA,2,Emergency,NA,11,13,-15.4,NHS Western Isles,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20003,20220807,S08000028,NA,3,Emergency,NA,46,50.5,-8.9,NHS Western Isles,20140401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20004,20220807,S08000029,NA,1,Emergency,NA,192,211,-9,NHS Fife,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20005,20220807,S08000029,NA,2,Emergency,NA,190,192,-1,NHS Fife,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20006,20220807,S08000029,NA,3,Emergency,NA,160,155.5,2.9,NHS Fife,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20007,20220807,S08000029,NA,4,Emergency,NA,115,105,9.5,NHS Fife,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20008,20220807,S08000029,NA,5,Emergency,NA,91,74.5,22.1,NHS Fife,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20009,20220807,S08000030,NA,1,Emergency,NA,229,200.5,14.2,NHS Tayside,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20010,20220807,S08000030,NA,2,Emergency,NA,168,191.5,-12.3,NHS Tayside,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20011,20220807,S08000030,NA,3,Emergency,NA,190,169.5,12.1,NHS Tayside,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20012,20220807,S08000030,NA,4,Emergency,NA,285,215.5,32.3,NHS Tayside,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20013,20220807,S08000030,NA,5,Emergency,NA,159,128.5,23.7,NHS Tayside,20180202,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
20014,20220807,S08000031,NA,1,Emergency,NA,1031,1146,-10,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,8,7,2022-08-07,FALSE,0
20015,20220807,S08000031,NA,2,Emergency,NA,520,482,7.9,NHS Greater Glasgow and Clyde,20190401,NA,S92000003,2022,8,7,2022-08-07,FALSE,7
