hb,hb_name,wdate,year,month,day,iswinter,age_band,admissions,age_band_new
S92000003,All Scotland,2020-04-05,2020,4,5,FALSE,80+,248,75+
S92000003,All Scotland,2020-04-12,2020,4,12,FALSE,80+,227,75+
S92000003,All Scotland,2020-04-19,2020,4,19,FALSE,80+,149,75+
S92000003,All Scotland,2020-04-26,2020,4,26,FALSE,80+,109,75+
S92000003,All Scotland,2020-05-03,2020,5,3,FALSE,80+,97,75+
S92000003,All Scotland,2020-05-10,2020,5,10,FALSE,80+,68,75+
S92000003,All Scotland,2020-05-17,2020,5,17,FALSE,80+,51,75+
S92000003,All Scotland,2020-05-24,2020,5,24,FALSE,80+,31,75+
S92000003,All Scotland,2020-05-31,2020,5,31,FALSE,80+,11,75+
S92000003,All Scotland,2020-06-07,2020,6,7,FALSE,80+,11,75+
S92000003,All Scotland,2020-06-14,2020,6,14,FALSE,80+,5,75+
S92000003,All Scotland,2020-06-21,2020,6,21,FALSE,80+,7,75+
S92000003,All Scotland,2020-06-28,2020,6,28,FALSE,80+,NA,75+
S92000003,All Scotland,2020-07-05,2020,7,5,FALSE,80+,NA,75+
S92000003,All Scotland,2020-07-12,2020,7,12,FALSE,80+,NA,75+
S92000003,All Scotland,2020-07-19,2020,7,19,FALSE,80+,NA,75+
S92000003,All Scotland,2020-07-26,2020,7,26,FALSE,80+,0,75+
S92000003,All Scotland,2020-08-02,2020,8,2,FALSE,80+,NA,75+
S92000003,All Scotland,2020-08-09,2020,8,9,FALSE,80+,NA,75+
S92000003,All Scotland,2020-08-16,2020,8,16,FALSE,80+,NA,75+
S92000003,All Scotland,2020-08-23,2020,8,23,FALSE,80+,NA,75+
S92000003,All Scotland,2020-08-30,2020,8,30,FALSE,80+,NA,75+
S92000003,All Scotland,2020-09-06,2020,9,6,FALSE,80+,5,75+
S92000003,All Scotland,2020-09-13,2020,9,13,FALSE,80+,5,75+
S92000003,All Scotland,2020-09-20,2020,9,20,FALSE,80+,15,75+
S92000003,All Scotland,2020-09-27,2020,9,27,FALSE,80+,17,75+
S92000003,All Scotland,2020-10-04,2020,10,4,TRUE,80+,32,75+
S92000003,All Scotland,2020-10-11,2020,10,11,TRUE,80+,80,75+
S92000003,All Scotland,2020-10-18,2020,10,18,TRUE,80+,109,75+
S92000003,All Scotland,2020-10-25,2020,10,25,TRUE,80+,146,75+
S92000003,All Scotland,2020-11-01,2020,11,1,TRUE,80+,124,75+
S92000003,All Scotland,2020-11-08,2020,11,8,TRUE,80+,112,75+
S92000003,All Scotland,2020-11-15,2020,11,15,TRUE,80+,120,75+
S92000003,All Scotland,2020-11-22,2020,11,22,TRUE,80+,96,75+
S92000003,All Scotland,2020-11-29,2020,11,29,TRUE,80+,105,75+
S92000003,All Scotland,2020-12-06,2020,12,6,TRUE,80+,95,75+
S92000003,All Scotland,2020-12-13,2020,12,13,TRUE,80+,108,75+
S92000003,All Scotland,2020-12-20,2020,12,20,TRUE,80+,99,75+
S92000003,All Scotland,2020-12-27,2020,12,27,TRUE,80+,122,75+
S92000003,All Scotland,2021-01-03,2021,1,3,TRUE,80+,165,75+
S92000003,All Scotland,2021-01-10,2021,1,10,TRUE,80+,232,75+
S92000003,All Scotland,2021-01-17,2021,1,17,TRUE,80+,232,75+
S92000003,All Scotland,2021-01-24,2021,1,24,TRUE,80+,193,75+
S92000003,All Scotland,2021-01-31,2021,1,31,TRUE,80+,169,75+
S92000003,All Scotland,2021-02-07,2021,2,7,TRUE,80+,120,75+
S92000003,All Scotland,2021-02-14,2021,2,14,TRUE,80+,88,75+
S92000003,All Scotland,2021-02-21,2021,2,21,TRUE,80+,77,75+
S92000003,All Scotland,2021-02-28,2021,2,28,TRUE,80+,42,75+
S92000003,All Scotland,2021-03-07,2021,3,7,TRUE,80+,38,75+
S92000003,All Scotland,2021-03-14,2021,3,14,TRUE,80+,25,75+
S92000003,All Scotland,2021-03-21,2021,3,21,TRUE,80+,13,75+
S92000003,All Scotland,2021-03-28,2021,3,28,TRUE,80+,13,75+
S92000003,All Scotland,2021-04-04,2021,4,4,FALSE,80+,11,75+
S92000003,All Scotland,2021-04-11,2021,4,11,FALSE,80+,7,75+
S92000003,All Scotland,2021-04-18,2021,4,18,FALSE,80+,7,75+
S92000003,All Scotland,2021-04-25,2021,4,25,FALSE,80+,NA,75+
S92000003,All Scotland,2021-05-02,2021,5,2,FALSE,80+,6,75+
S92000003,All Scotland,2021-05-09,2021,5,9,FALSE,80+,NA,75+
S92000003,All Scotland,2021-05-16,2021,5,16,FALSE,80+,NA,75+
S92000003,All Scotland,2021-05-23,2021,5,23,FALSE,80+,11,75+
S92000003,All Scotland,2021-05-30,2021,5,30,FALSE,80+,6,75+
S92000003,All Scotland,2021-06-06,2021,6,6,FALSE,80+,16,75+
S92000003,All Scotland,2021-06-13,2021,6,13,FALSE,80+,10,75+
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,80+,11,75+
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,80+,26,75+
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,80+,39,75+
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,80+,83,75+
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,80+,56,75+
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,80+,47,75+
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,80+,37,75+
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,80+,37,75+
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,80+,33,75+
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,80+,40,75+
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,80+,88,75+
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,80+,126,75+
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,80+,178,75+
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,80+,149,75+
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,80+,115,75+
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,80+,114,75+
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,80+,123,75+
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,80+,118,75+
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,80+,129,75+
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,80+,102,75+
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,80+,91,75+
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,80+,61,75+
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,80+,59,75+
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,80+,34,75+
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,80+,52,75+
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,80+,39,75+
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,80+,29,75+
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,80+,71,75+
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,80+,156,75+
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,80+,156,75+
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,80+,119,75+
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,80+,113,75+
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,80+,88,75+
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,80+,74,75+
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,80+,82,75+
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,80+,105,75+
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,80+,155,75+
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,80+,144,75+
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,80+,204,75+
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,80+,238,75+
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,80+,197,75+
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,80+,256,75+
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,80+,219,75+
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,80+,151,75+
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,80+,135,75+
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,80+,115,75+
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,80+,83,75+
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,80+,85,75+
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,80+,61,75+
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,80+,61,75+
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,80+,63,75+
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,80+,123,75+
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,80+,157,75+
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,80+,201,75+
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,80+,210,75+
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,80+,240,75+
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,80+,185,75+
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,80+,166,75+
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,80+,118,75+
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,80+,83,75+
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,80+,79,75+
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,80+,70,75+
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,80+,69,75+
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,80+,85,75+
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,80+,89,75+
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,80+,84,75+
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,80+,68,75+
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,80+,71,75+
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,80+,79,75+
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,80+,89,75+
S92000003,All Scotland,2020-03-01,2020,3,1,TRUE,All ages (0plus),NA,All ages (0plus)
S92000003,All Scotland,2020-03-08,2020,3,8,TRUE,All ages (0plus),12,All ages (0plus)
S92000003,All Scotland,2020-03-15,2020,3,15,TRUE,All ages (0plus),57,All ages (0plus)
S92000003,All Scotland,2020-03-22,2020,3,22,TRUE,All ages (0plus),209,All ages (0plus)
S92000003,All Scotland,2020-03-29,2020,3,29,TRUE,All ages (0plus),718,All ages (0plus)
S92000003,All Scotland,2020-04-05,2020,4,5,FALSE,All ages (0plus),1069,All ages (0plus)
S92000003,All Scotland,2020-04-12,2020,4,12,FALSE,All ages (0plus),765,All ages (0plus)
S92000003,All Scotland,2020-04-19,2020,4,19,FALSE,All ages (0plus),507,All ages (0plus)
S92000003,All Scotland,2020-04-26,2020,4,26,FALSE,All ages (0plus),339,All ages (0plus)
S92000003,All Scotland,2020-05-03,2020,5,3,FALSE,All ages (0plus),282,All ages (0plus)
S92000003,All Scotland,2020-05-10,2020,5,10,FALSE,All ages (0plus),194,All ages (0plus)
S92000003,All Scotland,2020-05-17,2020,5,17,FALSE,All ages (0plus),139,All ages (0plus)
S92000003,All Scotland,2020-05-24,2020,5,24,FALSE,All ages (0plus),80,All ages (0plus)
S92000003,All Scotland,2020-05-31,2020,5,31,FALSE,All ages (0plus),46,All ages (0plus)
S92000003,All Scotland,2020-06-07,2020,6,7,FALSE,All ages (0plus),29,All ages (0plus)
S92000003,All Scotland,2020-06-14,2020,6,14,FALSE,All ages (0plus),22,All ages (0plus)
S92000003,All Scotland,2020-06-21,2020,6,21,FALSE,All ages (0plus),15,All ages (0plus)
S92000003,All Scotland,2020-06-28,2020,6,28,FALSE,All ages (0plus),11,All ages (0plus)
S92000003,All Scotland,2020-07-05,2020,7,5,FALSE,All ages (0plus),5,All ages (0plus)
S92000003,All Scotland,2020-07-12,2020,7,12,FALSE,All ages (0plus),6,All ages (0plus)
S92000003,All Scotland,2020-07-19,2020,7,19,FALSE,All ages (0plus),NA,All ages (0plus)
S92000003,All Scotland,2020-07-26,2020,7,26,FALSE,All ages (0plus),NA,All ages (0plus)
S92000003,All Scotland,2020-08-02,2020,8,2,FALSE,All ages (0plus),NA,All ages (0plus)
S92000003,All Scotland,2020-08-09,2020,8,9,FALSE,All ages (0plus),NA,All ages (0plus)
S92000003,All Scotland,2020-08-16,2020,8,16,FALSE,All ages (0plus),11,All ages (0plus)
S92000003,All Scotland,2020-08-23,2020,8,23,FALSE,All ages (0plus),12,All ages (0plus)
S92000003,All Scotland,2020-08-30,2020,8,30,FALSE,All ages (0plus),18,All ages (0plus)
S92000003,All Scotland,2020-09-06,2020,9,6,FALSE,All ages (0plus),19,All ages (0plus)
S92000003,All Scotland,2020-09-13,2020,9,13,FALSE,All ages (0plus),37,All ages (0plus)
S92000003,All Scotland,2020-09-20,2020,9,20,FALSE,All ages (0plus),62,All ages (0plus)
S92000003,All Scotland,2020-09-27,2020,9,27,FALSE,All ages (0plus),113,All ages (0plus)
S92000003,All Scotland,2020-10-04,2020,10,4,TRUE,All ages (0plus),189,All ages (0plus)
S92000003,All Scotland,2020-10-11,2020,10,11,TRUE,All ages (0plus),351,All ages (0plus)
S92000003,All Scotland,2020-10-18,2020,10,18,TRUE,All ages (0plus),527,All ages (0plus)
S92000003,All Scotland,2020-10-25,2020,10,25,TRUE,All ages (0plus),644,All ages (0plus)
S92000003,All Scotland,2020-11-01,2020,11,1,TRUE,All ages (0plus),611,All ages (0plus)
S92000003,All Scotland,2020-11-08,2020,11,8,TRUE,All ages (0plus),474,All ages (0plus)
S92000003,All Scotland,2020-11-15,2020,11,15,TRUE,All ages (0plus),478,All ages (0plus)
S92000003,All Scotland,2020-11-22,2020,11,22,TRUE,All ages (0plus),452,All ages (0plus)
S92000003,All Scotland,2020-11-29,2020,11,29,TRUE,All ages (0plus),377,All ages (0plus)
S92000003,All Scotland,2020-12-06,2020,12,6,TRUE,All ages (0plus),327,All ages (0plus)
S92000003,All Scotland,2020-12-13,2020,12,13,TRUE,All ages (0plus),343,All ages (0plus)
S92000003,All Scotland,2020-12-20,2020,12,20,TRUE,All ages (0plus),394,All ages (0plus)
S92000003,All Scotland,2020-12-27,2020,12,27,TRUE,All ages (0plus),418,All ages (0plus)
S92000003,All Scotland,2021-01-03,2021,1,3,TRUE,All ages (0plus),720,All ages (0plus)
S92000003,All Scotland,2021-01-10,2021,1,10,TRUE,All ages (0plus),950,All ages (0plus)
S92000003,All Scotland,2021-01-17,2021,1,17,TRUE,All ages (0plus),993,All ages (0plus)
S92000003,All Scotland,2021-01-24,2021,1,24,TRUE,All ages (0plus),857,All ages (0plus)
S92000003,All Scotland,2021-01-31,2021,1,31,TRUE,All ages (0plus),713,All ages (0plus)
S92000003,All Scotland,2021-02-07,2021,2,7,TRUE,All ages (0plus),563,All ages (0plus)
S92000003,All Scotland,2021-02-14,2021,2,14,TRUE,All ages (0plus),465,All ages (0plus)
S92000003,All Scotland,2021-02-21,2021,2,21,TRUE,All ages (0plus),437,All ages (0plus)
S92000003,All Scotland,2021-02-28,2021,2,28,TRUE,All ages (0plus),340,All ages (0plus)
S92000003,All Scotland,2021-03-07,2021,3,7,TRUE,All ages (0plus),246,All ages (0plus)
S92000003,All Scotland,2021-03-14,2021,3,14,TRUE,All ages (0plus),186,All ages (0plus)
S92000003,All Scotland,2021-03-21,2021,3,21,TRUE,All ages (0plus),160,All ages (0plus)
S92000003,All Scotland,2021-03-28,2021,3,28,TRUE,All ages (0plus),148,All ages (0plus)
S92000003,All Scotland,2021-04-04,2021,4,4,FALSE,All ages (0plus),119,All ages (0plus)
S92000003,All Scotland,2021-04-11,2021,4,11,FALSE,All ages (0plus),106,All ages (0plus)
S92000003,All Scotland,2021-04-18,2021,4,18,FALSE,All ages (0plus),67,All ages (0plus)
S92000003,All Scotland,2021-04-25,2021,4,25,FALSE,All ages (0plus),63,All ages (0plus)
S92000003,All Scotland,2021-05-02,2021,5,2,FALSE,All ages (0plus),53,All ages (0plus)
S92000003,All Scotland,2021-05-09,2021,5,9,FALSE,All ages (0plus),58,All ages (0plus)
S92000003,All Scotland,2021-05-16,2021,5,16,FALSE,All ages (0plus),57,All ages (0plus)
S92000003,All Scotland,2021-05-23,2021,5,23,FALSE,All ages (0plus),107,All ages (0plus)
S92000003,All Scotland,2021-05-30,2021,5,30,FALSE,All ages (0plus),106,All ages (0plus)
S92000003,All Scotland,2021-06-06,2021,6,6,FALSE,All ages (0plus),144,All ages (0plus)
S92000003,All Scotland,2021-06-13,2021,6,13,FALSE,All ages (0plus),150,All ages (0plus)
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,All ages (0plus),186,All ages (0plus)
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,All ages (0plus),223,All ages (0plus)
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,All ages (0plus),366,All ages (0plus)
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,All ages (0plus),508,All ages (0plus)
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,All ages (0plus),448,All ages (0plus)
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,All ages (0plus),351,All ages (0plus)
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,All ages (0plus),277,All ages (0plus)
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,All ages (0plus),248,All ages (0plus)
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,All ages (0plus),219,All ages (0plus)
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,All ages (0plus),265,All ages (0plus)
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,All ages (0plus),510,All ages (0plus)
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,All ages (0plus),713,All ages (0plus)
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,All ages (0plus),925,All ages (0plus)
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,All ages (0plus),817,All ages (0plus)
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,All ages (0plus),608,All ages (0plus)
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,All ages (0plus),532,All ages (0plus)
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,All ages (0plus),539,All ages (0plus)
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,All ages (0plus),460,All ages (0plus)
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,All ages (0plus),563,All ages (0plus)
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,All ages (0plus),554,All ages (0plus)
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,All ages (0plus),498,All ages (0plus)
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,All ages (0plus),474,All ages (0plus)
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,All ages (0plus),383,All ages (0plus)
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,All ages (0plus),364,All ages (0plus)
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,All ages (0plus),327,All ages (0plus)
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,All ages (0plus),354,All ages (0plus)
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,All ages (0plus),320,All ages (0plus)
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,All ages (0plus),417,All ages (0plus)
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,All ages (0plus),752,All ages (0plus)
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,All ages (0plus),764,All ages (0plus)
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,All ages (0plus),662,All ages (0plus)
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,All ages (0plus),557,All ages (0plus)
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,All ages (0plus),454,All ages (0plus)
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,All ages (0plus),434,All ages (0plus)
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,All ages (0plus),419,All ages (0plus)
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,All ages (0plus),484,All ages (0plus)
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,All ages (0plus),588,All ages (0plus)
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,All ages (0plus),609,All ages (0plus)
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,All ages (0plus),805,All ages (0plus)
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,All ages (0plus),930,All ages (0plus)
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,All ages (0plus),896,All ages (0plus)
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,All ages (0plus),858,All ages (0plus)
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,All ages (0plus),716,All ages (0plus)
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,All ages (0plus),567,All ages (0plus)
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,All ages (0plus),448,All ages (0plus)
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,All ages (0plus),363,All ages (0plus)
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,All ages (0plus),286,All ages (0plus)
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,All ages (0plus),299,All ages (0plus)
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,All ages (0plus),217,All ages (0plus)
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,All ages (0plus),265,All ages (0plus)
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,All ages (0plus),298,All ages (0plus)
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,All ages (0plus),426,All ages (0plus)
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,All ages (0plus),506,All ages (0plus)
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,All ages (0plus),734,All ages (0plus)
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,All ages (0plus),782,All ages (0plus)
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,All ages (0plus),777,All ages (0plus)
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,All ages (0plus),693,All ages (0plus)
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,All ages (0plus),605,All ages (0plus)
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,All ages (0plus),450,All ages (0plus)
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,All ages (0plus),344,All ages (0plus)
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,All ages (0plus),302,All ages (0plus)
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,All ages (0plus),247,All ages (0plus)
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,All ages (0plus),257,All ages (0plus)
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,All ages (0plus),273,All ages (0plus)
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,All ages (0plus),281,All ages (0plus)
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,All ages (0plus),258,All ages (0plus)
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,All ages (0plus),237,All ages (0plus)
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,All ages (0plus),211,All ages (0plus)
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,All ages (0plus),242,All ages (0plus)
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,All ages (0plus),236,All ages (0plus)
